row_index,PC1,PC2,PC3,PC4,PC5,PC6
55,-0.8013476076317427,2.659691384098245,1.059137409725158,0.09827852329946263,-0.3377586293514868,0.06795114176518177
56,-0.782953117760005,2.6975493917261275,1.0722810772974785,0.10815410511101275,-0.3413288263949304,0.07325361710949294
57,-0.7710502595086257,2.7489452014890787,1.1020291885719806,0.10840032797664205,-0.35400238531837913,0.06469438104379828
58,-0.7080825040855047,2.9266353653756636,1.1861164233468966,0.1306117292655462,-0.38744481154398036,0.058193316035633075
59,-0.6591663003663,3.05361034460396,1.2421513924708534,0.15064444728101758,-0.4074078405746052,0.06022674589189205
60,-0.626560039295915,3.0643535120319307,1.2200811663931623,0.18168442108842123,-0.3931514017499413,0.09341662225432762
61,-0.6144030903923353,3.1154631593469535,1.2502219801124776,0.18169706675647396,-0.40599281426453265,0.08478548930989467
62,-0.5648069897519488,3.242395802713071,1.3052275143769292,0.20269770599742867,-0.4261619857266538,0.0868818230724084
63,-0.6833531168264649,2.951227702294319,1.1821285736998088,0.15046712238424836,-0.3817997154522403,0.0774432720292681
64,-0.6905135898627656,2.96486291838204,1.1996019302461527,0.1399443823358885,-0.3906970076293002,0.06352034550542349
65,-0.7511312529177542,2.7859872651656956,1.1166537980302698,0.11660874017110832,-0.3582487831435585,0.06678727128909392
66,-0.7153338021071862,2.8629315191274047,1.1384923986561208,0.1409235240584768,-0.3647595133379553,0.08237691828925875
67,-0.6648041157277097,2.988935914571275,1.1954404175262943,0.16025463271594959,-0.3854653815018045,0.08271142495156898
68,-0.6214034180696906,3.1293037825271877,1.2668463220433541,0.17185380089641078,-0.4148574644464459,0.07094098376158268
69,-0.45893979939985574,3.48252993384218,1.398880717896151,0.25416470203700786,-0.4575303103575587,0.10488606825429551
70,-0.4899629782127121,3.393511886991327,1.356541064597888,0.2434668590697891,-0.4409707332064337,0.10814521593311252
71,-0.5654216008446928,3.2425820094237507,1.3057537261318926,0.2020723870290353,-0.42594157241654235,0.08685347788977774
72,-0.5589754449500033,3.229199939365305,1.2887771106881785,0.21196247001089027,-0.41678455920542457,0.10076505401325148
73,-0.45877370646273247,3.482406804503718,1.3989487807046588,0.25421555158334,-0.45757963934097234,0.10487094942296195
74,-0.5967213375055864,3.1537444731558066,1.2633851908937899,0.19125802706368042,-0.4092619225715076,0.09011969639985627
75,-0.5462424839399073,3.280394657540555,1.3176998720084476,0.2130761213603839,-0.42974469133050486,0.09222963475005079
76,-0.5966696500600873,3.153710579486882,1.2633937162376117,0.19127888117769043,-0.4092793194250567,0.09011609275339894
77,-0.5278475704471549,3.3181360519474405,1.3311710377030586,0.22268786944418678,-0.43337495894566636,0.09749614155577233
78,-0.5651363514419724,3.242553974891111,1.3053589247576611,0.20247645634406314,-0.4259998125724369,0.08687187453617091
79,-0.696897328923645,2.9005122210411427,1.1532490219276734,0.14900538923334403,-0.3684574334529547,0.08600422967799011
80,-0.45886374369186456,3.4824657398831484,1.398936669348159,0.2541751275422822,-0.4575473321747863,0.1048748751522609
81,-0.42121816914648247,3.557993322734982,1.4242992041473244,0.27484796673723916,-0.4650268869693382,0.11552465073042452
82,-1.0577826211740946,0.5281225170373632,-0.7232587974446103,0.3529884749886599,0.36793299273201674,-0.039077003272776266
83,-1.7875342767468274,0.33902876724925474,0.11614744035347258,-0.3600281432671405,-0.012520739326716629,-0.06130346708484705
84,-1.7045331349879305,0.547998761820563,0.20727461451350795,-0.3253488644099339,-0.04451438427633973,-0.05572076357786415
85,-1.455134363402751,1.1812126246194647,0.48403035724563287,-0.22113853164096642,-0.14618307435253391,-0.045540915956327574
86,6.4236731003726355,0.9340173185972359,0.43614724742839767,-1.3057558691749762,0.8752306011704888,-1.0979816585770592
87,5.646613898924737,-0.051128527213857265,0.19776616578571288,-0.7999280562678123,0.05651811185049405,-0.7293439435829611
88,4.757545063797096,-1.018935902717875,0.5497125171675389,-0.5081953098980826,-1.2828103047296069,-0.7383464588257495
89,4.931247428942595,-1.1097229932728014,0.22082709714045365,-0.781555971624972,-0.7632316266263498,-0.3360274433943667
90,-0.8925680268724466,0.2062602192576937,1.5954074238994167,0.6909664792415245,0.12713387842132307,0.13190862155252983
91,-0.905089106999172,0.5506794582227923,1.5112650973020212,0.5830872640812645,0.06668995927162763,0.13402372760461992
92,-1.0906342624700933,1.2941658368618478,1.003905972247348,0.16806480694926812,-0.1087128051347426,0.0517810097473259
93,-1.1432233734314003,1.7793940306940474,0.7308742766558514,-0.05683561907222875,-0.2146981040808079,0.016761993821518627
94,-1.0339233781007768,2.1567876876014047,0.9070696245485598,-0.027011607129561,-0.2895369453778171,-0.004347372576848655
95,-1.0945833263219236,2.0418192941370554,0.83759093649199,-0.05585347353478281,-0.2694173184537415,-0.003345830081747057
96,-0.8750253755909887,2.508208029139756,1.0069242866343426,0.058405737982560046,-0.323452876877315,0.046666352037617785
97,-0.8632682890739181,2.559324047674806,1.037731473598039,0.057765616928626605,-0.3361966543549153,0.03798176869515694
98,-0.9137648564593345,2.432851734948634,0.9829390827462341,0.036335515813016195,-0.3156225960459651,0.035931544886230425
99,-1.0140897068204608,2.1797405638927776,0.8727045255241346,-0.005867725741795418,-0.27472829433694673,0.03184488777936653
100,-0.8888871782419447,2.45744294443752,0.9786885705154312,0.056493222507822266,-0.30999335051910293,0.05521646873521046
101,-0.8196017375934888,2.6217421684416373,1.0460354267127427,0.08838384853177265,-0.3342524066668191,0.06261545907043109
102,-0.9452494999603615,2.3443558234218873,0.9398982905266426,0.026058169488600298,-0.29872495477815986,0.03930585647330374
103,-0.8261560025355958,2.6351934187183463,1.06301540375509,0.07844167951078393,-0.3433435426638278,0.048697173146449675
104,-0.8834945835300371,2.5223383293634907,1.0251988527657603,0.047003635559005594,-0.33173887317068,0.03276726379013295
105,-0.9021765128493747,2.484618327556845,1.012161593105865,0.03696843167452495,-0.32801839620750556,0.027465799646202858
106,-0.7858454375265733,2.4489026007136414,1.1458877278129904,0.1639099925602427,-0.3052425479510035,0.06670151134236696
107,-0.7572182843179533,2.7994447657629933,1.1319337826811364,0.10861739329402179,-0.36748769653848645,0.054506794870636366
108,-0.6258964253510231,3.0639933817354446,1.2199939927349122,0.18194045921690674,-0.3934476504358971,0.09336600445551181
109,-0.6831240723118088,2.950965421310932,1.1824909902105698,0.15025930020001116,-0.38195125921618506,0.07738126096201405
110,-0.8652347049431337,2.560370343756492,1.038075965160263,0.05705133087024443,-0.3352011050114014,0.038110836641904414
111,-0.633418470127026,3.0777622400987386,1.2376961652619392,0.17117065141063095,-0.4021781757904154,0.0794500673210243
112,-0.7711708986182906,2.7490500362507313,1.1019540552083036,0.1084217753376959,-0.35390379716384424,0.06469778111057485
113,-0.6265547659084146,3.0641528466596784,1.2206742505799546,0.18123066494000284,-0.39318422939071246,0.09332437090121695
114,-0.5642751589387975,3.2420081453647365,1.3054496257653347,0.20271477072515087,-0.4263945131735889,0.08680306927482491
115,-0.5955563970762234,3.1533031780542613,1.2626533836988796,0.19224252296792915,-0.4096903673120946,0.09013235909010822
116,-0.7589493209544376,2.8002620999794545,1.1316949467100181,0.1087574199721078,-0.36672335145650503,0.05610662329889206
117,-0.557861799035266,3.228758915781268,1.2881370251349413,0.21286356351906363,-0.4171897884153109,0.10076700108099065
118,-0.6337649491487325,3.0779020603348144,1.2379019706449947,0.17090379457934626,-0.40201583929842316,0.0794395287448841
119,-0.7215725880771245,2.8757764629443803,1.1575582581252715,0.12899214656154478,-0.37410753159909954,0.06671571124160472
120,-0.840616613171399,2.5848522694373917,1.034601164699098,0.07647689530105724,-0.32955709020758,0.057302191065745835
121,-0.6337468366962963,3.0779076830392804,1.237859441097446,0.17094308962357935,-0.4020111916749024,0.07943996570841365
122,-0.7021559969844866,2.913393048656178,1.1696563159524749,0.13996881626460245,-0.37803740301756555,0.07206079401088197
123,-1.0344757085906362,0.4799761472620223,-0.7993006436679083,0.4006166097562847,0.364685350575397,-0.033898120452864354
124,-1.9938182299854799,-0.21529542981350375,-0.13219488388414535,-0.44131189259395714,0.07366040605040171,-0.06764751300703761
125,-1.8134690849124906,0.2470568116826489,0.07347995131591102,-0.3686742065481873,0.001659957458817787,-0.05828277594920438
126,-1.7640602335375075,0.37398689399190166,0.12884916386292328,-0.3480756989896554,-0.018456991494434458,-0.056249725297523374
127,-1.7945926038936753,0.14686232397513665,0.05134204371087415,-0.4125949747716518,-0.0063074896683732295,-0.007915820369150348
128,5.599209396113836,-0.12296290486823738,0.2821015399171093,-0.8357540095217203,0.07418748736041268,-0.8389600015338726
129,4.689598689487047,-0.7739931430910371,0.26633811325428425,-0.3387343101285573,-0.5613415451565473,-1.3390978500662085
130,4.3039880928425,-1.2120601359317003,0.37540653390551587,-0.358213962324179,-1.5284967018447302,-0.680745247350153
131,2.7049632514144273,-2.032441888995167,1.5242649269273407,0.2521643090876246,-1.2059197296317494,-0.5259423213382347
132,-0.023465760848953205,-1.948235219306898,2.9175003289432757,1.7948106483437403,0.42882336148101774,0.1128536516545509
133,-1.48318498702363,1.0906034671701081,0.44209659177962024,-0.23184106474395846,-0.1309836996982076,-0.04405680668644682
134,-1.3881650773993666,0.5455598519998318,0.7052181442759848,0.03098375980365832,-0.004349014574471102,0.010324167623607279
135,-1.1889366357184148,1.7861514578273368,0.725409695429341,-0.09540807197948831,-0.2310837428050326,-0.009154530099448433
136,-1.303461065946786,1.4824367941551995,0.5862110810234692,-0.13869809884507123,-0.17664763536701245,-0.0031538201389401956
137,-1.379740608791173,1.331760748877222,0.5360881789284062,-0.18083921635059133,-0.16131125912118477,-0.02445567308163059
138,-1.146996924300302,1.8491963988105267,0.7340285306187592,-0.06516968842538122,-0.22849670185364504,0.0169924697213608
139,-1.2109200378088385,1.7496229895347597,0.7137282291060822,-0.10700627026899139,-0.22606481218491906,-0.012919991298545524
140,-1.254887181161675,1.6097419272192397,0.6418894106108909,-0.11846781466044819,-0.19637205106900993,-0.001053380564548383
141,-1.2491074675906644,1.6744898933899557,0.6881661263159965,-0.12770302038067846,-0.21830021516913428,-0.02351079861657555
142,-1.1989515084645297,1.723170243109084,0.6804476397061191,-0.08798273594159652,-0.20737755379986214,0.014903984222332488
143,-1.0177373852592781,2.192051559967313,0.8880648734363725,-0.01391441692993261,-0.2850772099111652,0.0178273226785677
144,-1.118092302832617,1.938917601845039,0.7779437448042128,-0.05622244841642286,-0.2441942951958907,0.013730966749310094
145,-0.9804988699906831,2.2677675204100463,0.9135662801662328,0.006602716556649068,-0.29234601825094336,0.02850958117022669
146,-1.0250479843690028,2.205836936615182,0.9053559941204022,-0.024270768212199614,-0.29383670177103044,0.0039499892327611585
147,-1.1534226745790799,1.8570986999657633,0.7444866821753829,-0.07248355020365725,-0.23173042832007382,0.010069461878586282
148,-1.1759153001492424,1.826170675629261,0.7406445499453791,-0.08818191718159792,-0.23240231655271856,-0.0022232147780589405
149,-1.019657319370484,2.192651759277067,0.889594259196639,-0.015563727039525056,-0.2843041820773436,0.017817766110516657
150,-0.9316077553776112,2.394800322636921,0.9694749771785252,0.026790878408644213,-0.3122352842606149,0.030568357257950225
151,-0.7684118983875355,2.7477498466837,1.1010484931211633,0.109733506732923,-0.35516577794052717,0.06452159909285836
152,-0.8317456129096163,2.648203265620714,1.0796625009268055,0.06894346863354255,-0.35286059302367223,0.03470053149319272
153,-0.8131861851550739,2.6859646636365877,1.0927931196076186,0.07887824959615818,-0.35652254957767393,0.03999848856647172
154,-0.7567243429883063,2.799224562804687,1.1309124976214655,0.10989524270965986,-0.3677365454742531,0.055989955277506484
155,-0.7692866728406981,2.7481853574484956,1.1012664617618548,0.10940552398325983,-0.3547339085372925,0.06459065258092611
156,-0.8824059476561945,2.521709463188809,1.0252213365430867,0.04718016611292138,-0.3322459348619693,0.03261148257180417
157,-0.8826186547666649,2.5217887668753516,1.0253579099382333,0.04702732746916994,-0.3321464567162892,0.03261186097555529
158,-0.6314852446161592,3.076966622668243,1.2367492256649089,0.17237607802571067,-0.40295822163407025,0.07935425121432728
159,-0.8640685182701553,2.559683845409196,1.0381161639841754,0.05727371036294253,-0.33574378533288796,0.037961653740317396
160,-0.710742543909321,2.932872007167896,1.195025712020484,0.12542239771448854,-0.3922901312771385,0.05107607770047937
161,-0.8264523512758293,2.635206962705678,1.0635340902143313,0.07793547338115649,-0.3431967818501453,0.04861623056362213
162,-0.8764916309375005,2.5085477106188883,1.0085152687315184,0.05677181135259589,-0.32282108977256085,0.04654097884252116
163,-0.7952174091869745,2.724089554392396,1.105910812023778,0.08870145517409903,-0.35982105797781944,0.045331669170505254
164,-0.8758309466167907,0.6109092342768192,-0.8775522489673256,0.5217970904058746,0.4069025942891118,-0.0353742157469314
165,-2.045756139349871,-0.389997029040829,-0.22162103489981613,-0.45307766094350127,0.09755976767804317,-0.06738684562846044
166,-2.0244269468973806,-0.30063175926036506,-0.1637288409757153,-0.45736469350448855,0.083655790965474,-0.07179867648612143
167,-1.987770071103461,-0.22466853775815826,-0.13786860124086361,-0.43750095383402066,0.07658468998330918,-0.061189987267631515
168,6.858942609521606,0.8037037825220936,0.13319746103415453,-1.3473386796880868,0.2522638411792584,-0.21950728591813146
169,6.350720441145103,0.35745706017508916,0.4146418933330787,-1.3657217265493355,0.5201056047975082,-0.14231160776027854
170,5.377124676647153,-0.9740976709866495,0.6309990108037044,-1.3019357946174397,-1.3055612354693191,0.569953155616788
171,4.227245225968581,-1.3167802875825774,0.4353337328894307,-0.264949470591732,-1.390400086521435,-0.8814221752310386
172,-1.2800276933176473,-0.22782926720760555,1.092276097163967,0.38931175835186826,0.17452947648332823,0.07616521047083268
173,-0.8450249369282132,-1.1739825428281598,1.938910821300127,1.095779914582173,0.3987396701627624,0.1803889017742848
174,-1.1744569562138882,-0.27044400873780816,1.287066976809892,0.5416137655383703,0.21362605321480138,0.12447810235025268
175,-1.225404457795397,0.07538749538106555,1.1457045499017295,0.39004546630666775,0.1328250620103353,0.08562503947314513
176,-1.6492716235070852,0.6720146802628089,0.26102442989616464,-0.3016734925818241,-0.06716928813519946,-0.0539416880814106
177,-1.532809243540038,0.9687955334363856,0.39550500229405877,-0.2572382366093147,-0.11678563981237797,-0.05475911177223603
178,-1.5818585034792119,0.8369447413619809,0.3297697935019117,-0.27145965073400663,-0.09071180450918775,-0.04658138045760234
179,-1.5330965362373852,0.9638759628101351,0.38620121775427574,-0.25178519731570154,-0.11064285641447384,-0.04459058562628489
180,-1.4809692237332133,1.0840204477928121,0.4341798296392755,-0.2271593905440468,-0.1260691737369223,-0.03566286856871667
181,-1.4031226459921076,1.306494379963301,0.5397244435022598,-0.19999688299930682,-0.16751936711726795,-0.04377540145212799
182,-1.298834041996048,1.4751734051292034,0.5769787500547267,-0.13272640170582056,-0.17260969747953706,0.0037794278029021676
183,-1.3528824353278168,1.3554877278598978,0.5309759349329484,-0.159475786024551,-0.15650448858090052,-0.00525258268362892
184,-1.3594339890421085,1.3691119781195755,0.5474496509061878,-0.1690286730655691,-0.16554373549707543,-0.019105757672625765
185,-1.1903785070771986,1.7868798920765028,0.7249574522561268,-0.09502490802736338,-0.23039796454554864,-0.007570755112675993
186,-1.2478766079413028,1.673843995916361,0.687941934663206,-0.1271706533150408,-0.21883339200092775,-0.023596904676884824
187,-1.1469976140410039,1.8491543842345517,0.7341762287076731,-0.0652684562909479,-0.22846136563061434,0.016956201804489462
188,-1.2954486718247917,1.540804506781895,0.6248292044168947,-0.1439034587915483,-0.19355878718642686,-0.018701658585771972
189,-1.424431971097795,1.1925745401098762,0.46266726567875727,-0.1908380538947816,-0.13114400926655428,-0.010922884451454517
190,-1.2121413642745484,1.7498877311959717,0.7150715487914726,-0.10836441404807981,-0.22558220557436165,-0.012999292099994716
191,-1.1958533215554454,1.7944105837070774,0.7348889662455326,-0.10174243513284013,-0.23404837911014398,-0.014534081010042246
192,-0.9179271707639173,2.445614541823518,0.9970469074992442,0.029593848584314568,-0.32562861365574663,0.023534519001783685
193,-0.8934473440086488,2.5475946828099505,1.0585936420578221,0.028226547483761005,-0.351423650535768,0.004658414396914676
194,-0.9362435460760475,2.3295650398920107,0.9227085313146822,0.03663817159806722,-0.29077692357411195,0.052938913583300544
195,-1.050265982215009,2.1032855516417235,0.8476148404039655,-0.02653934665105686,-0.26797547287593054,0.02093834842007864
196,-1.0878436001032143,2.027934200456356,0.8216338027276698,-0.046723216042098455,-0.2604529783307742,0.010355375102734155
197,-1.0824050484757053,2.0926111527708198,0.868688490154315,-0.05664164627102023,-0.28231237844707413,-0.012162516956715518
198,-0.9503822556962638,2.3566886759975088,0.9577729971493966,0.015621309292002063,-0.30861111377875794,0.025064548737861216
199,-0.9438154292676826,2.3434102294433994,0.9402857156889007,0.02598504927122632,-0.29942619448961505,0.03903823983574335
200,-0.9692265453992172,2.3191836900806453,0.9443842469609385,0.005855974772929314,-0.30475053479582337,0.019831237101654815
201,-0.9439743777768208,2.343514711249143,0.9402556497615844,0.025982335641263662,-0.2993316990772421,0.039057201656557926
202,-1.0003731837525323,2.2303601957932755,0.901725136937467,-0.004691392197727682,-0.28809291405639764,0.02311234766532563
203,-0.881494311021877,2.521332690378802,1.0248154386823274,0.04767429141458234,-0.33259467605513865,0.032530282698739435
204,-0.9252126917725318,2.3813666937320748,0.952800235556028,0.036431785400155445,-0.302985624966719,0.044396477790980306
205,-0.7470819109451523,0.6735831617645491,-0.990546693444214,0.6730668295199286,0.37958704971537005,-0.009540244096291482
206,-2.0615081831539235,-0.4384360944790848,-0.2313987457213447,-0.466593233610937,0.10460267078763598,-0.06683966560769912
207,-2.0752806115062032,-0.4820439190389356,-0.2579462849745025,-0.46765468825140905,0.11270259035431342,-0.064857426478361
208,-2.015407728242727,-0.31029910275873573,-0.17366254556911345,-0.4492714696383315,0.08571407226904189,-0.06501801154261108
209,6.650217889301923,0.7642491043336275,0.18448877708866027,-1.1363082938509284,0.5354443518713786,-0.5646992455717287
210,6.174045739949327,0.28989812064711085,0.22285760969466215,-0.7374695021201508,0.4286290695157945,-0.8840167458750507
211,5.926445232402254,-0.43125188500404726,0.34704487726935085,-1.3404639865179027,-0.21142985483648244,0.29712562407602416
212,5.273800887166865,-1.5852940527088117,0.5606954202963699,-1.772203015044239,-1.7873736664269706,1.3721564364134742
213,1.129058082853421,-2.942340861541136,3.3912361589423683,1.8895203720407456,0.05288466116807945,-0.3707353224165622
214,0.1487803461969036,-2.6109946501219277,3.0300335238415386,1.8008730096355268,0.40262164493553027,0.022667487294580867
215,-0.5958501948480096,-2.151173849334119,2.3933747685652857,1.486516760803157,0.5321432275535667,0.16636887765650046
216,-0.7983521504130296,-1.9755867358657797,1.8812215635343845,1.076434262586163,0.42618423823670926,0.10785022519449054
217,-1.9456419105826306,-0.08966717514172787,-0.07082486428008275,-0.4259670560986325,0.05344618830735711,-0.06639347243903457
218,-1.6694761212614933,0.5061115883555448,0.20070846706251066,-0.29520625144293966,-0.03468659468320236,-0.04117457227949135
219,-1.8351520414368427,0.2155487090468749,0.07012137912989126,-0.38484112904601686,0.0005966801054777723,-0.07087829418209451
220,-1.6670964628867642,0.6335164533887224,0.24875369841489456,-0.31200420402799994,-0.06393142217422795,-0.0593962632952906
221,-1.6361630228867494,0.7227882144106715,0.2905291228256407,-0.3008875232313351,-0.0803524322733554,-0.06258706249556115
222,-1.4737172630351685,1.0760599623624285,0.4224603580341798,-0.21846243342517835,-0.12297720538600534,-0.02862248642697459
223,-1.5261101345893633,0.9497378640050916,0.37047143570533025,-0.24265415410586386,-0.10186960741661287,-0.030868343748277894
224,-1.5381804819240958,0.8988693507402643,0.33950905337027143,-0.24202045884791445,-0.08894873390844242,-0.02215895341711716
225,-1.302978634128469,1.4877773380998152,0.5922790220983792,-0.14060930386496417,-0.1826131711678666,-0.010118238559305933
226,-1.4132765417532702,1.2549356237454627,0.5074868512462147,-0.19777855730860622,-0.15531462968006485,-0.035067963350305126
227,-1.4517420463254902,1.1797214519297903,0.48262942815705673,-0.2191058027850533,-0.14751129966899587,-0.04572134085582804
228,-1.3280831569104554,1.457426312199337,0.5912420308586464,-0.15927089337707415,-0.18238928786244468,-0.02255410669704468
229,-1.240637822861254,1.6596973400840378,0.671800570508738,-0.11762029834418285,-0.21011817646149147,-0.009837759386611371
230,-1.308971493178734,1.495542674090953,0.6024382209180132,-0.1477088910556623,-0.18605630473422155,-0.017086450707247104
231,-1.2541492262427336,1.6088597000058926,0.6431996856057992,-0.11923377587042726,-0.19681015755123094,-0.001296565627047525
232,-1.2726828967450143,1.571296837469254,0.62945786438618,-0.12867997225818387,-0.19307314000488238,-0.006523260319947741
233,-1.140984526939324,1.9135630633116298,0.7810460876057649,-0.07485595826796938,-0.2505194599243144,-0.005601837946202724
234,-0.9069379044920363,2.4242793336762496,0.9738300863293174,0.04264193923387379,-0.3126399986285863,0.04256784418997453
235,-1.2578070866867341,1.6161253045383386,0.6508021809973968,-0.12361873727829169,-0.20103076316220778,-0.008126327036237441
236,-1.4178388180273633,1.256543958970658,0.5106906526405561,-0.20161846024224747,-0.15347375039866107,-0.035130018703374795
237,-1.1425304299320762,1.9140230132959126,0.7823703245643739,-0.07631943885769887,-0.24991703060939097,-0.005645954145407875
238,-1.2494198141478519,1.6743415785258544,0.6891852806841702,-0.12853042911616902,-0.2181400312457689,-0.02365194633055426
239,-0.9486630896838764,2.3560270046806,0.9567640130924181,0.016901458467448824,-0.3092785304644731,0.02503328388486279
