row_index,PC1,PC2,PC3,PC4,PC5
67,-0.1543600124208571,-2.8970038657253045,1.2052970468166584,0.4185177835054999,0.32847513970007547
68,-0.0997283951748063,-3.0320592971074087,1.2773879494743892,0.4472252660812488,0.35011421442503793
69,0.09896710446634105,-3.3663125621850805,1.394636981497045,0.5515185640004353,0.38864656578344914
70,0.06034082340455474,-3.281019149540936,1.3529088902514341,0.5312896293209831,0.3760267615222083
71,-0.03150097283069583,-3.1388272404987334,1.3103328601311444,0.4829123840939972,0.36105293542137157
72,-0.024399299077204038,-3.1247968898688754,1.2898813793987018,0.4867335115876138,0.3558348807029843
73,0.09905988421564642,-3.366201222686654,1.394705601180137,0.5516176128100382,0.38865481810953684
74,-0.07033306446193287,-3.053710246277965,1.268596521187906,0.46253685473579687,0.3483409139414396
75,-0.008141076652059986,-3.174417015897762,1.3200700518614843,0.4954381653293503,0.3649485874800521
76,-0.07030026395935711,-3.053678962120879,1.2686032190288676,0.46256773853914757,0.3483489555675858
77,0.014283656614925668,-3.2100161690823037,1.3316653072416602,0.5070236824323131,0.3684577325193793
78,-0.031216430395915585,-3.138785977524851,1.3098506522016498,0.4832195337938123,0.36114506820258035
79,-0.1937979074161194,-2.8122885609171573,1.1638155797303913,0.3976787763375328,0.31548963579381184
80,0.09899794246863768,-3.3662572335680836,1.3946989437936574,0.5515635176272798,0.3886355935590328
81,0.14486247416747805,-3.4374130218405736,1.4159585409272828,0.5757104950699595,0.3961010948244998
82,-0.6932673134377941,-0.4996750090066919,-0.8386923816416709,0.1082978468647932,-0.22968977731808707
83,-1.5345665550021723,-0.3793936841318857,0.2070201434910429,-0.30500562902931483,0.014162757486880952
84,-1.4322064493918103,-0.5785390601994879,0.2936322876807158,-0.2518582199161627,0.03988368029490217
85,-1.1246881889758829,-1.182310180127827,0.5573460201396669,-0.09071441792401523,0.12146958599191594
86,5.190941545638362,-0.9791033939107547,0.6875915944115054,-0.9367422781534657,-1.1464302852933754
87,4.66317903336113,0.08474827596562155,0.33102953643881927,-0.6904036092834954,-0.13840382262825826
88,3.567971814443587,0.95339362085064,0.743951034051908,-0.1140187385413834,1.0239551887572516
89,3.8913900551604814,1.100274840167249,0.3745317478390451,-0.6252655018336976,0.7043683965887121
90,-0.4860568306621916,-0.09654010663633818,1.418496706150024,0.8947777582877674,-0.2078089740814719
91,-0.4957383195802533,-0.45008152309146865,1.369820398177364,0.7951149195110128,-0.14622656393558564
92,-0.6963032084303242,-1.2388114549055953,0.9820529612389278,0.35313155476192876,0.056393954540960516
93,-0.7452423208358139,-1.7433595214574706,0.7706472667296811,0.10884003609943735,0.1862042032963649
94,-0.6075355292591181,-2.10781341784281,0.9497310851944262,0.18280941056067412,0.24073900103717416
95,-0.6810073650705174,-2.0003449583306536,0.8857440003093976,0.1419646378345336,0.2246217147108915
96,-0.41281451545601067,-2.441143938829991,1.0339097516782538,0.2831738611860236,0.2746069969357165
97,-0.3977397632047752,-2.4907931466372113,1.0664077263596696,0.2906982065082234,0.28322798162053336
98,-0.4598168669313071,-2.3702271238854875,1.0143549349899748,0.25800656696527186,0.2666264909140275
99,-0.5833492650174659,-2.12891004735786,0.9094545350796603,0.19313619155625286,0.2337275468007846
100,-0.4300337619313994,-2.3919605732422804,1.0045765717685489,0.2737762811852203,0.2649797246712457
101,-0.34500946579014335,-2.548154554016225,1.0670999037524382,0.31861089586071495,0.28528886032275513
102,-0.4985815675816212,-2.28538724601693,0.9717970672936133,0.237885046805905,0.2538599637025091
103,-0.35221469411089035,-2.5622600037609136,1.0875715234457384,0.3147442760548985,0.29043509358717656
104,-0.4216618201664475,-2.4559427245135517,1.0559814440843542,0.2780592838513881,0.27891383314852697
105,-0.44441389609008713,-2.4203914224305505,1.0449242556567977,0.2661823816300688,0.27524999214570395
106,-0.3099666768673107,-2.3667541610539296,1.143865506899324,0.39884007236957525,0.25120282609760314
107,-0.2671956256114512,-2.718299174270343,1.151841877842662,0.3579367647995911,0.31080405447247916
108,-0.10739822262220976,-2.9676728911778976,1.225532269111348,0.443534994868726,0.3364674976843131
109,-0.17686559156247422,-2.8612157530403137,1.194326488526472,0.4067460312793502,0.32497129405730235
110,-0.3991815085057117,-2.491785383643467,1.0668655420731374,0.28985093845532517,0.2823841262592519
111,-0.11543929983227938,-2.982104857846097,1.2468965341479128,0.43896515408229664,0.34123388380915237
112,-0.28466968292028766,-2.6695644426618927,1.1205700867674457,0.3500656596722917,0.3009620775568609
113,-0.10806576004043586,-2.967869146920158,1.2263838911032015,0.44301237068070276,0.3361185031221346
114,-0.03064629130451712,-3.138279026638014,1.3099217071244016,0.483601358866784,0.3614154223770763
115,-0.06931935339034827,-3.053251967086162,1.2676571517614548,0.46339089813291773,0.3487862423177849
116,-0.2689830729359588,-2.719244262477388,1.1517618708806208,0.35822801373343344,0.3098264878276828
117,-0.023455279174508105,-3.1243471325835106,1.289057231979886,0.487537957876861,0.35623709426595085
118,-0.11576120824832105,-2.982256511457437,1.2471668175951207,0.43874849179736075,0.3410509370614054
119,-0.22345266440438769,-2.7904189824560075,1.1736347859096872,0.38209648688293507,0.31711227013321136
120,-0.36982117657843067,-2.5134716894429667,1.0580530158638668,0.30516644392452513,0.2805736698172774
121,-0.11574483545795101,-2.9822621210381923,1.2471172710717267,0.4387795102001323,0.34104757844639044
122,-0.19996494739657353,-2.825831411286882,1.1835421903023362,0.39467841516762164,0.32107698470679236
123,-0.6716513418594927,-0.4508135135742094,-0.9265606707742994,0.1360322002075519,-0.21798689559207823
124,-1.792061010481574,0.14970967082031497,-0.032219729917196786,-0.437780711236207,-0.053679454868976226
125,-1.5694314924470774,-0.2912562640991284,0.16461952993081574,-0.32276270212956704,0.003479497149721153
126,-1.5083145874015063,-0.412302011588968,0.21743439078967775,-0.2907915815219884,0.019600090862289424
127,-1.5547156610490678,-0.1904486629828928,0.14344689852661982,-0.3802763188368845,0.028390446995051246
128,4.552350641872158,0.13389080837629164,0.44218846680419793,-0.6626402969276719,-0.21353147057881477
129,3.522374132038421,0.7062866512647491,0.43439261784332595,-0.013461148497316834,0.23531611046545456
130,3.2371722930926095,1.1634077012906807,0.527889963237953,-0.05401240559032421,1.3409823787237105
131,2.292201180865556,2.13087454045543,1.3866749930811886,0.49247375879568145,1.1615751861818235
132,0.4142786891326508,2.199549192226961,2.3925911088839085,2.030739321094903,-0.540162234508611
133,-1.1608262949111638,-1.0953976412018462,0.5159117874913299,-0.11080086758248132,0.11017581880403762
134,-1.062779369658534,-0.5249738988145534,0.701960809223763,0.1560790367749244,-0.02835736109806151
135,-0.7993233721784707,-1.7563705472767606,0.7781967486728042,0.07938939629122534,0.1944073477410838
136,-0.9407716390525633,-1.4661780715175352,0.6432632491640121,0.006099763375684056,0.15153207641925212
137,-1.0333488829431994,-1.324255820566601,0.6015119227352178,-0.042890882118959014,0.13621573418760402
138,-0.7485482407790769,-1.814537975641004,0.7794996299901988,0.10729474750074139,0.1954910908118287
139,-0.8253647692016429,-1.7221966389905667,0.769034348214081,0.06648097951336931,0.18909430033746547
140,-0.8802561673147554,-1.58756880812503,0.696440392704529,0.037668561044160116,0.16732318473922225
141,-0.8715566454711517,-1.651402059453299,0.7475578306622516,0.04217159513304277,0.1814450720637508
142,-0.811968495033361,-1.6944588382474635,0.7289645193617362,0.07348820860684617,0.1782585501995663
143,-0.5882072992331734,-2.1418986001595237,0.927940753529708,0.19100725217419287,0.2400808377557034
144,-0.7117855697966367,-1.9005645721339592,0.8231777727091159,0.12606661929874585,0.20717790847302187
145,-0.5426411087549774,-2.2132297602318114,0.9493630752169722,0.21498296501129724,0.24736158873509
146,-0.5959867523264684,-2.1563214557107893,0.9487946254431854,0.18672214072277704,0.2449367827722763
147,-0.7548207336377136,-1.8227842146644126,0.7921882013888342,0.1033176516745254,0.1967263272894734
148,-0.7817133970607586,-1.79437848718449,0.7922272371907211,0.08899377122226651,0.19541204991081532
149,-0.5899178787615242,-2.142531586969404,0.9298259840966077,0.18965748011260886,0.23922493620407795
150,-0.48195973646263984,-2.334374135754026,1.0027973104550207,0.24662901712320337,0.26323513990498937
151,-0.28263018325252387,-2.668340952329991,1.1194539213578025,0.351473830906095,0.30203243254490114
152,-0.3587371751554993,-2.5759618584046895,1.1076495395129653,0.31137324871106153,0.2959219782270305
153,-0.3361013221360482,-2.611559078938484,1.1188244414853563,0.3231728305712873,0.299517010557084
154,-0.2672917402649568,-2.7182528697657333,1.1507812074314097,0.35940168309356074,0.310714860344745
155,-0.28325666305963576,-2.6687457192528483,1.119718129110912,0.3510881608094182,0.30167343107493705
156,-0.4210410180233608,-2.4554016529136335,1.0560348014062533,0.2784704483572583,0.2792143547377142
157,-0.42122851843538506,-2.455484309711177,1.0562055769474936,0.2783432123120775,0.27910729802048356
158,-0.1139597640489718,-2.9813496848262657,1.2457414265063922,0.4401447869914344,0.34191652536305916
159,-0.39848940795895765,-2.491182722087389,1.0669239194194258,0.2903086857548683,0.28271979319652457
160,-0.20992036881145318,-2.8463444746199102,1.2141103628625616,0.38939233943265156,0.32927155839100586
161,-0.35265119200420414,-2.562333426152906,1.0882416274920266,0.3144547042822384,0.29015310049577314
162,-0.4143776977091628,-2.4415902203528725,1.0359160904893308,0.28202280387398776,0.27372936580186524
163,-0.31391031559892674,-2.6475090186216823,1.1300088401241322,0.33480691109578886,0.30278692193766893
164,-0.4899473372330347,-0.5670639044549781,-1.0367423300528635,0.22322587350437142,-0.24511114972440212
165,-1.859860396278422,0.3172279297769796,-0.1220221532804966,-0.46892321165704653,-0.07036278259452193
166,-1.8322302994804196,0.23072724937433978,-0.06114190327023463,-0.45909113729673195,-0.06255298666201951
167,-1.7872752057304164,0.15910176150942507,-0.03919463674577606,-0.4356313992158291,-0.055535622279802674
168,5.735586398692045,-0.7589391821173121,0.3697551728011931,-1.244449365981366,-0.2758187747444226
169,5.445643917859269,-0.26602414674021685,0.5680737153347997,-1.3288751264648302,-0.44918458348177065
170,4.363494271017297,0.9959169591473258,0.8352595793624439,-1.1022101047902793,1.3990222740124654
171,3.1165336664220242,1.2519979968359087,0.5863220338764248,0.08471463218620123,1.1345909874310873
172,-0.9515549542076478,0.2824260839933563,0.9843248488647827,0.5264050775873246,-0.22876338420162848
173,-0.47060550195465073,1.3132184606360369,1.63086154598328,1.2795991266620683,-0.49225228535641663
174,-0.8295784572421241,0.343602625748541,1.1422118130349388,0.6990625952391063,-0.28147702794346124
175,-0.8814594006610408,-0.016695785209886422,1.0469341019416263,0.5493758042750053,-0.1967158423792082
176,-1.3666440237090847,-0.6967792325154735,0.34428791179820084,-0.21663726709977676,0.058163158525006156
177,-1.2228832682682866,-0.9797364528262303,0.47344711790017135,-0.14448255191339646,0.09803528957189525
178,-1.2833138745432244,-0.853648674877847,0.40857812285469675,-0.17318517231230807,0.07767185038085174
179,-1.2228792206954289,-0.9747334718980706,0.46266504558960486,-0.141863643706303,0.09348927452338993
180,-1.1588116876051902,-1.0887179299796679,0.5065678125418623,-0.10858921421736956,0.10674367494922468
181,-1.0619440764869568,-1.3018592988704154,0.6104876165211698,-0.057689889038038004,0.13837888202500165
182,-0.9360701805416697,-1.4585930510490615,0.6320921492995397,0.008954548446710356,0.14943684367170237
183,-1.0020288276323834,-1.3451567272933058,0.590654833343791,-0.025936733530815423,0.13529923941153363
184,-1.009081294618126,-1.3593916809058595,0.6105110582237004,-0.029610877032676022,0.1405083236597576
185,-0.8008955310601802,-1.7572357413601454,0.7778647203045075,0.07991046218127294,0.19349025225304559
186,-0.8706894118898814,-1.6508006443929621,0.7472605607364298,0.0428084045794283,0.18185147567130272
187,-0.7486365790878987,-1.814523229391071,0.7796915390537317,0.10728294977221964,0.19539031244768285
188,-0.9294885600644633,-1.5233525551543967,0.6852071077065356,0.011818358831964424,0.16250685388852404
189,-1.0890012572095833,-1.1903968244162966,0.5271952492600611,-0.0704361860840441,0.11389713995828932
190,-0.8266142774405696,-1.722531823163089,0.7707051583301749,0.06549254784239464,0.1884416114320647
191,-0.8064118015058879,-1.7651223028836789,0.7899148556454139,0.07648691447876296,0.1951193797568369
192,-0.46537005296005185,-2.383770715637359,1.0314997543723439,0.2571287527814949,0.27247487972967843
193,-0.4338933500063403,-2.4826409092261223,1.0962299095824355,0.2717365490285658,0.2903762080796297
194,-0.4898392418631243,-2.2700960606267513,0.9511016209528939,0.242774292044348,0.24948983941407704
195,-0.6284681002015832,-2.0569738501142254,0.8885768864885383,0.16941575540657838,0.22664585110284338
196,-0.6741176797273648,-1.98594924438611,0.8665697151620556,0.14553676071980592,0.21925921956412042
197,-0.6658575394438102,-2.049755703747832,0.9186324433816864,0.14959646968761994,0.2331935051710086
198,-0.5052343828994003,-2.2985646500790056,0.9934003770869256,0.23416815728349094,0.25934043737788726
199,-0.49789847509813556,-2.28459816642263,0.972316885114716,0.23827981467159448,0.2541911967659966
200,-0.5279837924407131,-2.2631876509851794,0.9819101609946365,0.22239592687689777,0.25563773977585635
201,-0.49799843573570596,-2.2846933339411555,0.9722819784042085,0.2382441164307539,0.25412064750296154
202,-0.5666484562772164,-2.1780739634380106,0.9398240484471231,0.2022108037837854,0.24297869629171762
203,-0.4204132233962628,-2.455067775611943,1.0555662037235427,0.2790080366249481,0.2794717280493114
204,-0.47509329362656516,-2.3203535379766183,0.9827520760128085,0.25038661305488336,0.2577853638471876
205,-0.3459727010465499,-0.6185925967296615,-1.1845123324643776,0.3382347993105054,-0.19987272477726434
206,-1.8820794112345023,0.36306610241937687,-0.12936126472774287,-0.48325242360211296,-0.07760100388473307
207,-1.898965458787047,0.40507462979867415,-0.15663473411882217,-0.4906898799409962,-0.08294079324296884
208,-1.8241677066444468,0.24065443082221263,-0.07340342412966697,-0.4539085744952556,-0.06296525052520208
209,5.562958690937625,-0.7191558332835716,0.3795240072720801,-1.0212139174930732,-0.6176441199086965
210,5.101487082732943,-0.25187425681098224,0.36739337470251193,-0.6077415857514493,-0.5833480326302339
211,4.99985988441772,0.5016053029470945,0.4982221472626753,-1.306832960042349,0.34959719412559137
212,4.269544208617784,1.6045052773851054,0.8040026071441586,-1.633720202846853,2.058589347482022
213,1.5359425369699782,3.279917345422275,2.742960942382192,2.0829879735063463,-0.07665508723702097
214,0.56531827382035,2.8794079308831493,2.46479409530847,2.0081056338334884,-0.48281304002987413
215,-0.22618484124384097,2.3354391995060655,1.9594521231433966,1.6763974235009826,-0.6390283150786416
216,-0.4712163738238934,2.11475711025277,1.5437984832805065,1.2091167632975024,-0.4867712681907938
217,-1.7337242902423076,0.029443352854357535,0.028025437532429857,-0.4087853822039959,-0.03875270548383852
218,-1.3961484676920874,-0.5332985377874689,0.27677545569076634,-0.22990341040413026,0.03580754453046938
219,-1.5962208238766422,-0.2624544564697516,0.16537994269389644,-0.3370467510016919,0.002166933393422249
220,-1.389020216819217,-0.6605434934654582,0.3341222526096349,-0.22841009925312147,0.05471276625711736
221,-1.350317053967196,-0.7460483058870891,0.37517551639186925,-0.2079738622958689,0.06731109047260136
222,-1.1516038926824335,-1.0803371401578483,0.4922933379336723,-0.10360888807080772,0.10581655890851586
223,-1.215759058520325,-0.9600686391120679,0.4436983731090384,-0.13825869756336073,0.08831690672106947
224,-1.2310374051301507,-0.9106535525014905,0.4110393098071686,-0.145866938720423,0.07957036618362427
225,-0.9411602093753242,-1.4718141495853931,0.6504468666858192,0.006835277337309077,0.15555625041723278
226,-1.0755804121008752,-1.2517373564468226,0.5762272894181205,-0.06392281931985619,0.1303682489375678
227,-1.1221553019905601,-1.1809054717366567,0.5556115643773322,-0.08863680018842286,0.12256654520111085
228,-0.9706320022446154,-1.4441075448932468,0.6539705668922293,-0.009735430239695307,0.15305910314843454
229,-0.8632742223286725,-1.6361015755844432,0.7277808714467164,0.046705702391709826,0.17679717846709722
230,-0.9471196491785947,-1.4799421120914746,0.6628064120257393,0.003064473728734565,0.15697963350468191
231,-0.8801855176285558,-1.586843583514301,0.6980204520861367,0.03754019625133712,0.1673416955016598
232,-0.9026378493588212,-1.5513985923410225,0.6861053928041658,0.026005468973782114,0.16379491978500643
233,-0.739977437632268,-1.8780849535033806,0.8315246310288644,0.11171097509339474,0.2094596608775707
234,-0.45383130812253386,-2.3614986775350566,1.0033622050457045,0.26166422754116536,0.2651847420097814
235,-0.883823428675849,-1.5943575060774093,0.7072001996137979,0.03582328570593662,0.16980855028423497
236,-1.079660479198241,-1.2534395828538385,0.5802742253345518,-0.06711770528862379,0.12835193850432383
237,-0.7414195422068346,-1.8785929982215752,0.8331786079622833,0.11055088121716068,0.20874962418162096
238,-0.8721659364248296,-1.6513591708563518,0.7488297753717043,0.04176127026974547,0.18102261980521833
239,-0.5038182451230309,-2.297905994189092,0.9921398715960801,0.2353248843203196,0.2599869127790232
240,-0.6657556227022371,-1.9714134656580569,0.8447895046222033,0.15046858870112853,0.2145713002760972
241,-0.7505794609849455,-1.815189910384941,0.7819310862874446,0.10583677887747102,0.19433764747683746
242,-0.7159988714937311,-1.9075594614848463,0.8347202325979699,0.12373156935885013,0.20931666705867694
243,-0.7974441873444691,-1.744331636584626,0.7619576440150264,0.08083569488946474,0.18640597482267812
244,-0.969813148583475,-1.438840977446806,0.6449514118443208,-0.009570851701054223,0.14893120403691043
245,-0.8430938548051075,-1.6732915079777242,0.739978774572625,0.05698661043404135,0.17899209200999625
246,-0.11682029036837048,-0.7851062684421665,-1.2616893098030075,0.40589720299464205,-0.30247497182993094
247,-1.8399679133778466,0.33830419372333886,-0.11197168832199232,-0.44969669334849016,-0.0686694226314378
248,-1.8519115136562592,0.327322850853237,-0.11403682668200858,-0.4626832843570832,-0.06845407842472843
249,-1.8605362396423333,0.3224322019924735,-0.10813207119928547,-0.4717161219265677,-0.07018416857059968
250,5.8586229771190395,-0.8027177228992812,0.1395759245031106,-1.204263849758871,-0.9088129444089987
251,5.526018711354298,-0.0794848494912327,0.39245511611305967,-1.2794051886724882,-0.2869568818419299
252,3.7721714223506404,0.43175110912566694,0.5408599563563564,0.1904365766277579,0.5210254663440955
253,4.349723569104159,1.1797140252999008,0.45113075805861835,-1.3029266132988946,0.8863963454269329
254,-1.7310157655207212,0.019559787503548698,0.037435650076006625,-0.4030711680860523,-0.028967476351324524
255,-0.45854731441549645,1.8866586143603643,1.6530366652813675,1.3613491033307268,-0.5414616325343717
256,-1.5598932369230463,-0.29776586238617037,0.21530612141905495,-0.31473366608325704,0.018016828234584652
257,-0.6111098974254049,1.5910892378692691,1.5280716404125483,1.1989065845446898,-0.5259698317047051
258,-1.6556526553907704,-0.1458824515684016,0.11841391848522113,-0.366804320159135,-0.008858766604306685
259,-1.5838717025505047,-0.24602198214171903,0.1401932812307847,-0.3290347575696722,-0.0005716413980785557
260,-1.4452102674437581,-0.46946978971038444,0.26133934013150023,-0.25173416136766424,0.0306882712101342
261,-1.3801683227003483,-0.6449282796138811,0.3139818711793471,-0.22352285897780103,0.0504015058318875
262,-1.541456638524334,-0.3186116966299688,0.16490568921369697,-0.3076647755166362,0.00524774102908406
263,-1.334061348988345,-0.7167120167612138,0.333227036643144,-0.19881805951756007,0.057865824821201124
264,-1.2570515784283645,-0.8874127250066457,0.41688203698067894,-0.15849933880848804,0.0829482291741995
265,-1.2622129714825445,-0.8948793732993678,0.42924496886805275,-0.1617953159776608,0.08480816824650331
266,-1.1172777870242439,-1.09435320694021,0.4719867610361272,-0.08521968557998118,0.10203788761870682
267,-1.2327281766497944,-0.9169522432463778,0.4192486132980768,-0.14618658266262768,0.08300656344260042
268,-1.0290935612199419,-1.322001050554595,0.598377717247348,-0.039487168082091545,0.13815130553165675
269,-1.1988288947111325,-1.009719995765079,0.472440025171206,-0.12878250951679956,0.09764158263674116
270,-1.322856676020498,-0.7685964767751691,0.3680700805984663,-0.1940755632998162,0.06452216927344927
271,-1.395047699245028,-0.6691403362818001,0.3454592804873928,-0.23194026757214417,0.05597304634181725
272,-1.1690809389806547,-1.0317810006659864,0.46193610636433446,-0.11288582467402512,0.09592821747157892
273,-1.2850823925621102,-0.8543519285731231,0.4103729831886603,-0.17441704575060382,0.07666942511903052
274,-1.0646318089852558,-1.2241587449853655,0.5406602348943147,-0.05917969440459057,0.11839697231421509
275,-0.848454577558175,-1.6078498484519155,0.6860716138135178,0.054998017998725834,0.1665490628594711
276,-0.8406253408981629,-1.6717271713566062,0.7388290009711727,0.05865646582882797,0.18029546433569904
277,-0.7751043292901799,-1.7855204834315015,0.7802725022313735,0.0933070279637849,0.19417687094504105
278,-0.7949075047810923,-1.7430651057437347,0.7599305307417725,0.08278611753426798,0.18763965677902636
279,-0.7953880270098026,-1.743213404944843,0.7605331783399472,0.08238713968917871,0.18740799168844008
280,-1.0495853087011597,-1.2745513939631843,0.5713945937004418,-0.05126325057004807,0.12684718089750432
281,-0.7032665343497789,-1.8855619519417715,0.8021584868121235,0.13115376769325052,0.2024491548856479
282,-0.8539759364967333,-1.615771677526586,0.6980363825472924,0.05162554366227974,0.16813999360479956
283,-0.718049734208909,-1.9139343966747757,0.843466977511724,0.12309161133550948,0.21258798104740698
284,-0.9034835020391755,-1.5518581682940575,0.6866376233191129,0.02558072031066992,0.16321475870539578
285,-0.45005411132592876,-2.354680398261184,0.9921578872686426,0.26407645684243924,0.26249956023959475
286,-0.6653957338792218,-1.971165270044385,0.8446349005289161,0.15084292277337555,0.21465360148800164
