row_index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
16,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
17,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
18,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
19,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
20,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
21,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
22,0.42185848917544727,-3.558438895476855,1.4241801594798955,0.2744636348327773,0.46481960316052784,0.11551343958398305,-0.010884192601117525,-0.4734995507924718,-0.03775145228426361,-0.015257525551913122
23,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
24,0.42183476604186626,-3.558420111736842,1.4241850408161099,0.27448784914470004,0.46482896705599747,0.11551928591357374,-0.010881496553126747,-0.47350411797959135,-0.037711678974652975,-0.015244028166896321
25,0.4218395073046303,-3.5584278661017876,1.4241743193211764,0.2744793076827893,0.46483184942665934,0.11551701991221247,-0.010884817949741075,-0.4735046893298841,-0.03770830790935065,-0.015244365703564144
26,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
27,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
28,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
29,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
30,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
31,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
32,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
33,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
34,0.42186965479951777,-3.5584515029558155,1.4241659120228436,0.274453440638885,0.46482176959639765,0.11551231514842053,-0.010895610946330608,-0.4734996288320342,-0.03774183973802663,-0.01526419328927564
35,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
36,0.42186285568246784,-3.558442368961829,1.4241774225893336,0.2744622045728994,0.46481925953486775,0.11551408517278286,-0.0108895846632095,-0.47349925471271237,-0.037747261858962426,-0.015261646365786209
37,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
38,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
39,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
40,0.42186060153872984,-3.5584417003525988,1.424176647355233,0.2744609697504972,0.4648203561059448,0.11551291417229113,-0.010886085781275461,-0.473499659651063,-0.03774975799206127,-0.01525835100025817
41,1.0823382219440458,-0.4922833329217132,-0.7323185256754955,0.3390743243132483,-0.37405266922958946,-0.04433941153385993,-0.613569060116024,0.1769622411232146,-0.5000586662393007,-0.06931160609114531
42,1.4345734772952128,-1.2134886497256965,0.48727633058202435,-0.20544167094228644,0.144458206840574,-0.032997568772104385,0.012911949175882492,0.29828307049285574,0.053970063617331504,0.001607788269071363
43,1.207429966616347,-1.7376672539183604,0.6975921683365949,-0.09840060401675581,0.2155778323790185,0.0012238943276172852,0.007480616934996705,0.1099368161673932,0.032911077782449734,-0.0031076726682552147
44,1.0194351096365062,-2.193028383809162,0.8880556057961462,-0.01420343468859779,0.284261493628536,0.01805656246080866,0.020794826958105174,0.11848988438585135,0.03776175148212753,0.010533054973718061
45,-6.360274624286023,-0.6948448966253702,0.14687936875677568,-1.5287046222217509,-0.23679610076092056,-0.2534408976562509,0.07462795385156402,0.014730442458409758,-0.37997775186012245,0.10989844132073989
46,-4.33934568826414,-2.4804981225606006,0.6528967961290049,-1.161796177557238,-2.501044823230405,-0.31384520299561186,-2.3451162322230727,0.273428283731626,-0.8189186403062494,-0.12276393347964742
47,-5.910872131340063,0.8234632205969824,0.4520256746372315,-1.5714001010575827,0.44033582384817577,0.705500426493436,-0.31347368778540424,0.06101354984362991,-0.25441551296526854,0.35726738805646735
48,-4.7275231248313565,1.1969085383204825,0.353817067096521,-0.7324876206183808,1.0524320475940432,-0.3488685832703208,0.03853271032855761,-0.018273596242917866,-0.3511235398842097,0.17316053892798283
49,0.9059796192839915,-0.38186323539238676,1.5567210341725548,0.6772690096752308,-0.1289703474277838,0.1657196650815202,0.12502692667119172,-0.024437030185771428,-0.16214328739510298,-0.07412162694527014
50,-0.7351291350917328,2.056668803263778,3.625682752476237,2.1660647344244888,-0.29348966295282275,0.005889962803513044,-0.02488436603302726,-0.07907126683097013,0.031088173795474558,0.010787539909245258
51,0.579814307162665,-1.5728853425893166,1.804163484462597,0.7005774441009351,0.0789757696425066,0.16386963891219952,0.1391472175939006,0.11285761339103406,-0.09960743085189307,-0.021971419119877565
52,0.8877444096044629,-2.456788260792265,0.9803189853780284,0.0547041862890655,0.31048380654908786,0.052057309349086485,-0.0155723929498808,-0.23694504785456272,-0.01153559444767008,-0.02015219373683571
53,0.6724894647943829,-3.0083681787603544,1.2192585709958237,0.1469547564226386,0.4002622847338431,0.06261158847024519,0.02453195658140447,-0.04673339294757865,0.022537002492796377,0.015512355214453722
54,0.9157865466205991,-1.8312048486972694,1.1140760739499236,0.20984082179973035,0.188230459321972,0.07871037006643086,0.03887454538049218,-0.09244082736319134,-0.03850219929370651,-0.024447252185014878
55,0.8013476076317512,-2.659691384098237,1.0591374097251518,0.09827852329946933,0.3377586293514864,0.06795114176518188,-0.014547708906203586,-0.30180804372478176,-0.019097928050450932,-0.02055272513157361
56,0.7829531177600136,-2.6975493917261186,1.0722810772974718,0.10815410511101949,0.3413288263949299,0.07325361710949307,-0.019235598332826488,-0.35263076273752497,-0.026096960391157914,-0.024944529186476386
57,0.7710502595086342,-2.7489452014890703,1.1020291885719742,0.10840032797664907,0.3540023853183788,0.06469438104379847,-0.0020511333759365273,-0.21444164815367922,-0.005850787842078315,-0.009620878714178454
58,0.708082504085514,-2.9266353653756547,1.1861164233468902,0.13061172926555362,0.38744481154398014,0.05819331603563334,0.02276492161352012,-0.0394756420746032,0.02061324136117734,0.013604760396617085
59,0.6591663003663096,-3.05361034460395,1.2421513924708463,0.1506444472810253,0.40740784057460483,0.060226745891892274,0.030758131240426024,-0.003027773689940263,0.02726289189145434,0.02039907898168166
60,0.6265600392959243,-3.064353512031922,1.220081166393154,0.18168442108842897,0.3931514017499406,0.09341662225432776,-0.019160798066304587,-0.4312194718416344,-0.035326868179429496,-0.02341462293331695
61,0.6144030903923448,-3.1154631593469433,1.2502219801124697,0.18169706675648176,0.4059928142645322,0.0847854893098949,-0.0012971977285345293,-0.29328417786883687,-0.014468005564765934,-0.007592951620960479
62,0.5648069897519584,-3.24239580271306,1.3052275143769207,0.20269770599743683,0.42616198572665315,0.08688182307240862,0.006005625709330233,-0.25650142448869634,-0.008472969296626935,-0.0007335123123489303
63,0.683353116826474,-2.951227702294309,1.1821285736998017,0.15046712238425589,0.38179971545223995,0.07744327202926826,-0.004558698472507011,-0.2790392226503766,-0.014172133522151064,-0.010969283461424523
64,0.6905135898627748,-2.96486291838203,1.1996019302461458,0.1399443823358959,0.39069700762929993,0.06352034550542371,0.017868324970169797,-0.0903024064996234,0.013567217948966651,0.008628827984232038
65,0.751131252917763,-2.7859872651656867,1.1166537980302629,0.11660874017111542,0.35824878314355824,0.06678727128909409,-0.009789156623830538,-0.2651767149882973,-0.013181738357264102,-0.01456493405605963
66,0.7153338021071953,-2.862931519127396,1.138492398656114,0.14092352405848385,0.36475951333795503,0.08237691828925887,-0.016255402590951314,-0.366207132347029,-0.028040638674693197,-0.02256081582936253
67,0.6648041157277188,-2.9889359145712655,1.195440417526287,0.16025463271595705,0.3854653815018042,0.0827114249515691,-0.00891954561042581,-0.329983445193773,-0.0208653986594452,-0.015100744509247775
68,0.6214034180697003,-3.1293037825271774,1.2668463220433468,0.17185380089641866,0.41485746444644556,0.07094098376158292,0.020256153353199326,-0.10416359426951124,0.01235642405748154,0.01165575146262257
69,0.4589397993998659,-3.4825299338421676,1.3988807178961415,0.2541647020370166,0.45753031035755803,0.10488606825429578,-0.0007990684770934633,-0.37213002290141467,-0.023251616979372187,-0.006374647307830935
70,0.4899629782127218,-3.3935118869913166,1.3565410645978784,0.24346685906979762,0.4409707332064328,0.10814521593311277,-0.013242258396214023,-0.4595547866402301,-0.036558005074138415,-0.017741082572038613
71,0.5654216008447025,-3.2425820094237396,1.3057537261318846,0.20207238702904345,0.4259415724165417,0.08685347788977796,0.006200852228029966,-0.25662283050068224,-0.0083349384970495,-0.000999364877665404
72,0.5589754449500131,-3.2291999393652944,1.2887771106881698,0.21196247001089827,0.4167845592054241,0.10076505401325171,-0.016150048907309526,-0.44545388418229653,-0.0359630323842583,-0.020977332635993565
73,0.45877370646274274,-3.4824068045037055,1.3989487807046488,0.2542155515833485,0.45757963934097157,0.10487094942296221,-0.0006259317881137212,-0.3721641176405383,-0.023224966638063213,-0.0062099667998718674
74,0.5967213375055959,-3.153744473155797,1.2633851908937819,0.19125802706368822,0.4092619225715071,0.09011969639985651,-0.006438006647609756,-0.3439844789324883,-0.021865768884287717,-0.012621492522133577
75,0.546242483939917,-3.280394657540544,1.3176998720084387,0.21307612136039208,0.4297446913305043,0.09222963475005104,0.0007027027907341958,-0.3070505381996527,-0.016120039954573957,-0.005325188637407867
76,0.596669650060097,-3.1537105794868725,1.2633937162376034,0.19127888117769826,0.4092793194250562,0.09011609275339917,-0.006396239633253569,-0.34399254184209116,-0.021854944423907507,-0.012574192873162672
77,0.5278475704471646,-3.3181360519474294,1.33117103770305,0.22268786944419508,0.43337495894566586,0.09749614155577253,-0.0035877484501265766,-0.358054399146409,-0.02263137506283569,-0.009503118913219574
78,0.565136351441982,-3.2425539748911,1.305358924757653,0.2024764563440712,0.42599981257243646,0.08687187453617114,0.005945240345020895,-0.25646781748792624,-0.008748322830467035,-0.0009742843953657168
79,0.6968973289236541,-2.900512221041134,1.1532490219276659,0.1490053892333513,0.3684574334529544,0.08600422967799026,-0.02190679533550388,-0.4172719526380709,-0.03468965698294264,-0.027360673602194713
80,0.45886374369187477,-3.482465739883136,1.3989366693481498,0.2541751275422907,0.4575473321747857,0.1048748751522612,-0.0006918773359999696,-0.37214929029481403,-0.023259935766728447,-0.006290152929374066
81,0.4212181691464929,-3.5579933227349687,1.4242992041473146,0.2748479667372478,0.46502688696933736,0.11552465073042474,-0.010494999489689396,-0.4735893545179343,-0.03744735997453334,-0.014747238723445829
82,1.057782621174097,-0.5281225170373602,-0.7232587974446143,0.35298847498865377,-0.367932992732017,-0.039077003272775857,-0.6175796924170598,0.1267595422708915,-0.5068027340578426,-0.0730024924292163
83,1.7875342767468314,-0.33902876724925407,0.11614744035347516,-0.3600281432671392,0.012520739326717063,-0.06130346708484699,-0.018859649162056714,0.23083043080314683,0.03726946711639398,-0.027464281932190998
84,1.7045331349879353,-0.5479987618205616,0.20727461451351004,-0.32534886440993205,0.0445143842763402,-0.05572076357786409,-0.008219540732807737,0.25973926795499364,0.04453732766020424,-0.018703673968332418
85,1.4551343634027574,-1.1812126246194616,0.4840303572456334,-0.2211385316409629,0.14618307435253436,-0.04554091595632742,0.03138857530286164,0.44252802938151775,0.07726529309780121,0.017981233935775456
86,-6.423673100372637,-0.9340173185972339,0.4361472474284033,-1.3057558691749807,-0.8752306011704859,-1.0979816585770583,0.7874380510620104,-0.12547789776893645,-1.308441647399198,1.365147144237213
87,-5.646613898924747,0.05112852721385648,0.19776616578571857,-0.7999280562678126,-0.0565181118504928,-0.729343943582961,0.11804890014044166,-0.06253048918397382,-0.17331533664861212,0.1724261361301263
88,-4.7575450637971075,1.0189359027178717,0.5497125171675433,-0.5081953098980779,1.282810304729608,-0.7383464588257492,0.39137780025795704,-0.1206077130329972,-0.4208254658932559,0.3144551784200882
89,-4.931247428942605,1.1097229932727972,0.22082709714046142,-0.7815559716249701,0.7632316266263507,-0.33602744339436585,0.016486698603924585,0.050279082605878676,-0.23134203471603756,0.10196112447451633
90,0.8925680268724503,-0.2062602192576946,1.5954074238994111,0.6909664792415345,-0.12713387842132426,0.1319086215525296,0.13278357234472654,0.22040162824795903,-0.0906613637442694,-0.039294204454934874
91,0.9050891069991764,-0.5506794582227919,1.5112650973020154,0.5830872640812741,-0.06668995927162868,0.13402372760461972,0.13266235851871597,0.24542231286166444,-0.09171233953294163,-0.03002316546938511
92,1.0906342624700989,-1.2941658368618443,1.0039059722473445,0.16806480694927486,0.10871280513474227,0.05178100974732593,0.05941997819179491,0.14231266870946407,-0.01653633768153039,-0.014395967419640188
93,1.1432233734314075,-1.7793940306940415,0.7308742766558477,-0.05683561907222389,0.21469810408080764,0.016761993821518856,-0.03127967343359513,-0.18027493124097754,-0.0063109517768040364,-0.03031233967388914
94,1.0339233781007848,-2.156787687601398,0.9070696245485572,-0.02701160712955503,0.28953694537781755,-0.004347372576848411,0.046683711334500104,0.35782604414780517,0.07463745069037667,0.03587571766496242
95,1.094583326321932,-2.041819294137049,0.8375909364919878,-0.055853473534777424,0.2694173184537418,-0.0033458300817468915,0.04097879920451244,0.3211851704623143,0.06640076450701998,0.027840851327572563
96,0.8750253755909976,-2.5082080291397486,1.006924286634337,0.05840573798256651,0.323452876877315,0.04666635203761797,0.004643700631295603,-0.09865401715433075,0.008984933265524055,-0.0028322451593880953
97,0.8632682890739266,-2.5593240476747985,1.0377314735980345,0.057765616928633245,0.3361966543549153,0.03798176869515712,0.023018049877409096,0.039036876519781154,0.030348573215544374,0.013014812735544565
98,0.9137648564593426,-2.4328517349486263,0.9829390827462297,0.03633551581302241,0.3156225960459647,0.03593154488623056,0.015272775874508265,0.0023674189228084642,0.023922902632242695,0.005385840651715126
99,1.0140897068204688,-2.179740563892771,0.8727045255241308,-0.005867725741789724,0.2747282943369465,0.031844887779366685,-0.00044602013679251985,-0.07082826589313851,0.010860239037346637,-0.009574766092466573
100,0.888887178241953,-2.457442944437513,0.9786885705154255,0.05649322250782858,0.3099933505191027,0.055216468735210626,-0.012301723798343232,-0.23707762833823368,-0.011114729022120868,-0.019241054723617944
101,0.8196017375934971,-2.6217421684416293,1.0460354267127367,0.08838384853177927,0.3342524066668189,0.06261545907043127,-0.009664559211639695,-0.25103347276225524,-0.012049825060037364,-0.01598047362605244
102,0.9452494999603697,-2.34435582342188,0.939898290526638,0.02605816948860629,0.29872495477815947,0.039305856473303855,0.0016241506304362895,-0.08456880399222359,0.009289428457553569,-0.006890721547764875
103,0.8261560025356044,-2.635193418718339,1.0630154037550845,0.07844167951079074,0.34334354266382766,0.04869717314644989,0.012633998495810967,-0.062164867833106076,0.015373177957719511,0.0038978904004481163
104,0.8834945835300456,-2.522338329363483,1.0251988527657558,0.0470036355590121,0.33173887317068,0.03276726379013318,0.026931987996292258,0.09009116880066756,0.03628941384594026,0.015852256183520732
105,0.9021765128493833,-2.484618327556837,1.0121615931058607,0.03696843167453146,0.32801839620750556,0.027465799646203087,0.03153173491187328,0.1409561444312404,0.0430300595281451,0.020010561600884012
106,0.7858454375265816,-2.448902600713633,1.145887727812984,0.16390999256025002,0.30524254795100303,0.06670151134236717,0.010473941749533231,-0.14493836438683702,-0.001491617533721269,-0.007714134430111585
107,0.757218284317962,-2.799444765762985,1.1319337826811307,0.108617393294029,0.36748769653848623,0.05450679487063658,0.013805615658080176,-0.07619041068583746,0.014365026080279413,0.006224797801125651
108,0.6258964253510322,-3.063993381735435,1.2199939927349042,0.18194045921691446,0.39344765043589636,0.09336600445551198,-0.018737026607521426,-0.431327545921111,-0.03501414842591181,-0.02280367440947562
109,0.6831240723118179,-2.950965421310923,1.1824909902105625,0.15025930020001863,0.3819512592161847,0.07738126096201424,-0.003946033372859726,-0.27927092555239985,-0.013600692219921244,-0.010520895575489658
110,0.8652347049431424,-2.5603703437564835,1.038075965160258,0.057051330870251014,0.3352011050114014,0.038110836641904615,0.021816729564056968,0.03944331600674538,0.02882366113499853,0.011155416153367098
111,0.6334184701270354,-3.0777622400987292,1.2376961652619316,0.17117065141063875,0.402178175790415,0.07945006732102453,0.0036582066636699634,-0.24259316464816,-0.007375588591964003,-0.003454022855675958
112,0.771170898618299,-2.749050036250723,1.1019540552082971,0.10842177533770297,0.35390379716384396,0.06469778111057506,-0.002216787433567948,-0.21434508584702208,-0.006243797962913609,-0.0097959469527061
113,0.626554765908424,-3.064152846659669,1.2206742505799468,0.1812306649400106,0.393184229390712,0.09332437090121715,-0.0184185326234246,-0.4314726073425181,-0.03493716883058096,-0.023058227032610682
114,0.5642751589388072,-3.242008145364726,1.3054496257653272,0.20271477072515912,0.4263945131735884,0.08680306927482513,0.006680167151054832,-0.25669114398369575,-0.008109103246326113,-9.80268004778261e-05
115,0.5955563970762329,-3.1533031780542515,1.2626533836988716,0.19224252296793698,0.4096903673120942,0.09013235909010846,-0.006479320926784462,-0.3438642021227958,-0.021969336178357855,-0.011963046477085107
116,0.7589493209544464,-2.8002620999794465,1.131694946710012,0.10875741997211497,0.3667233514565049,0.05610662329889225,0.0152208805395062,-0.07622482018267648,0.014177054746016672,0.005846322437870241
117,0.5578617990352758,-3.228758915781258,1.288137025134933,0.21286356351907168,0.4171897884153103,0.10076700108099088,-0.01611751509406731,-0.44535679502424813,-0.03606468074293654,-0.02031807447765022
118,0.6337649491487419,-3.0779020603348046,1.2379019706449876,0.170903794579354,0.4020158392984228,0.07943952874488436,0.0036565219185940656,-0.2425901669237011,-0.007559452787980489,-0.003676529350074448
119,0.7215725880771336,-2.875776462944371,1.157558258125265,0.12899214656155197,0.3741075315990992,0.06671571124160486,0.0057996731707848385,-0.17781836420055516,0.00020897285804660938,-0.00259612008965541
120,0.8406166131714078,-2.5848522694373828,1.034601164699092,0.07647689530106375,0.3295570902075797,0.05730219106574593,-0.004967185486923292,-0.2003382474315981,-0.0055239809356335875,-0.013216383393019612
121,0.6337468366963058,-3.07790768303927,1.2378594410974382,0.17094308962358704,0.40201119167490196,0.07943996570841388,0.0036225015357863066,-0.24256576046287723,-0.007647620842859684,-0.0036875035597391183
122,0.7021559969844955,-2.913393048656169,1.169656315952468,0.13996881626460986,0.3780374030175653,0.07206079401088211,0.0006505777817769293,-0.22837224006122528,-0.007231636398180532,-0.006604743344092234
123,1.0344757085906386,-0.4799761472620194,-0.7993006436679119,0.4006166097562777,-0.36468535057539736,-0.03389812045286391,-0.6594416995628223,0.10129337605814084,-0.5487287422841804,-0.07738336629676779
124,1.9938182299854836,0.21529542981350291,-0.1321948838841418,-0.44131189259395737,-0.0736604060504014,-0.06764751300703771,-0.05736297927024666,0.041676354114691276,0.004780959457240473,-0.057548634260432524
125,1.8134690849124948,-0.24705681168264845,0.07347995131591348,-0.36867420654818617,-0.0016599574588174214,-0.05828277594920436,-0.02806542255359664,0.14236485189339698,0.027767876347620745,-0.03412764842025033
126,1.764060233537512,-0.37398689399190066,0.12884916386292555,-0.3480756989896541,0.018456991494434877,-0.05624972529752334,-0.020391500600728876,0.17901696341886708,0.03387776612347067,-0.0271945012136381
127,1.7945926038936795,-0.14686232397513632,0.051342043710877514,-0.4125949747716508,0.006307489668373681,-0.00791582036915021,-0.04516814428347508,0.24981199990670566,0.05892177339744335,-0.01954210444310247
128,-5.599209396113845,0.12296290486823624,0.28210153991711484,-0.8357540095217202,-0.07418748736041123,-0.8389600015338731,0.2955399574434628,-0.1549495937148778,-0.19102684195232816,0.26771066949980243
129,-4.6895986894870605,0.7739931430910342,0.2663381132542867,-0.33873431012855537,0.5613415451565479,-1.3390978500662083,0.5097852595006629,-0.13116248205677453,-0.34614001442797643,0.2276065636356841
130,-4.303988092842512,1.2120601359316967,0.3754065339055209,-0.35821396232417535,1.5284967018447315,-0.6807452473501527,0.09563200444428822,-0.020293814452257967,-0.27753680840191675,0.09386604926863075
131,-2.704963251414435,2.0324418889951614,1.5242649269273423,0.25216430908763354,1.2059197296317492,-0.5259423213382342,-0.2715344441789168,-0.2015728013007265,0.136659277613422,0.2685146443590795
132,0.023465760848951422,1.94823521930689,2.917500328943264,1.7948106483437578,-0.42882336148102085,0.11285365165455037,0.09197788490871756,-0.13838104416565017,-0.14545233541014072,-0.0602502602426787
133,1.4831849870236362,-1.0906034671701055,0.4420965917796209,-0.23184106474395527,0.13098369969820806,-0.044056806686446674,0.018819162013322562,0.35476679331790256,0.06496873785915441,0.008392361622398078
134,1.3881650773993708,-0.5455598519998306,0.7052181442759837,0.03098375980366296,0.004349014574470789,0.010324167623607345,0.03873038189992418,0.2050857961224146,-0.0062304087270706986,-0.024838582063119716
135,1.1889366357184221,-1.7861514578273312,0.7254096954293392,-0.09540807197948348,0.2310837428050329,-0.009154530099448225,0.02464076587411227,0.2480325283375146,0.054214108428619595,0.01625290455519208
136,1.303461065946793,-1.4824367941551952,0.5862110810234676,-0.13869809884506717,0.17664763536701256,-0.0031538201389400802,-0.006046733346485092,0.0362049121325451,0.02169667716260988,-0.014320634806684256
137,1.3797406087911797,-1.3317607488772185,0.5360881789284057,-0.1808392163505875,0.16131125912118505,-0.024455673081630432,0.013550425206431337,0.23900455242838667,0.05010129378649984,0.002005035412684053
138,1.1469969243003093,-1.8491963988105211,0.7340285306187565,-0.06516968842537639,0.22849670185364493,0.01699246972136093,-0.005879896002659813,-0.04240085982508655,0.012458138253723234,-0.01270609541194419
139,1.210920037808846,-1.7496229895347541,0.7137282291060806,-0.10700627026898661,0.22606481218491947,-0.01291999129854536,0.03136121204858465,0.29843568598827863,0.06153503450283282,0.019454421390967893
140,1.2548871811616817,-1.609741927219235,0.6418894106108892,-0.11846781466044387,0.19637205106900996,-0.001053380564548261,0.0012413337660933986,0.07294270636050329,0.027512427958374976,-0.008110234963064617
141,1.2491074675906715,-1.6744898933899506,0.6881661263159955,-0.12770302038067377,0.21830021516913473,-0.02351079861657536,0.040522831974934066,0.40010583003005834,0.07505363950124538,0.027257654592563796
142,1.1989515084645364,-1.7231702431090785,0.6804476397061163,-0.08798273594159196,0.20737755379986195,0.014903984222332583,-0.013275861893947225,-0.0793193873235055,0.0063147518146734975,-0.021036216444498983
143,1.0177373852592866,-2.192051559967306,0.888064873436369,-0.013914416929926926,0.2850772099111655,0.017827322678567896,0.022348691484147247,0.11806078249458624,0.03872094283029231,0.01235816435165638
144,1.1180923028326242,-1.9389176018450331,0.7779437448042098,-0.05622244841641767,0.24419429519589084,0.01373096674931024,0.0067461897323598105,0.04480461953347113,0.025831745729399298,-0.00255447726066705
