row_index,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8
1272,3.026688148495969,-0.4997604647690954,-0.6764278580563664,0.4253210003539786,-0.28059449978974715,-0.003972809289698428,-0.12391878265533697,0.21821620174101278
1273,3.1113612303309433,0.025679816612310592,-0.585036967407446,0.5140253270357099,0.031141629666322484,-0.17224521830838585,-0.32349263645861975,0.2700622876712621
1274,3.9057180899370465,-0.0080347021497532,-0.4367436558724401,0.15615641266590294,-0.3035300396999372,-0.05206700000633218,-0.11936653143174909,0.3708376444526211
1275,4.216980770093901,0.35786090611987686,-0.28042629510066747,-0.18370554767400568,-0.05843479044017227,0.2756884451993372,-0.11856503787118533,0.26856778228471884
1276,3.6797783666765573,0.9945483121457604,-0.27795594733690465,-0.0701801452263967,0.40639545537295724,0.08081021949597943,-0.0011225850958209787,0.18814238269435138
1277,3.753883023672177,0.7186402852767074,-0.17801945321934778,0.3053849539228421,0.15496955823949599,-0.3848498047701895,-0.2164169298228582,0.28336100249936164
1278,2.7601419708061994,1.7960675936471557,-0.10383506063665705,0.39085499200651763,1.4219753059630769,-0.281041658607758,-0.09836668720126807,-0.02777998229191786
1279,1.9896375345694364,2.82893628459806,-0.0018848152276224985,0.28906270815451707,1.3495778474849711,-0.27365684436797766,0.11963977458693657,0.049004591247644946
1280,2.226558745275921,2.955193097698804,0.16117243919903992,-0.03589078819266527,1.4529239351517884,0.044605602745164494,0.16190492492266578,-0.0932988482968636
1281,1.9651193772552815,3.0861889781278435,0.7305629738531251,0.29201132672045793,1.0852070584400788,0.07946540739168215,0.2133040565467949,-0.05946512432866249
1282,0.7061246377258008,3.0428070127403175,1.5115098550894615,1.4373106337338188,0.002376602663924135,-0.05176567513664711,-0.013741821550280359,0.10773486041854755
1283,-1.67920656395408,0.5706842381353979,-0.20593846716961506,-0.2981414693701992,-0.026857609740333088,0.01544495125432861,-0.11797974637112657,0.03625588411083152
1284,-0.4632573894239044,2.238916821932556,1.3051254834335746,1.291851101300218,-0.4537029680048253,0.2191532439595725,-0.02758032453948201,-0.08725136606875747
1285,-1.7886259911342866,0.47605572784004446,-0.23934491938812763,-0.3614023168100223,-0.04487388735336647,-0.022814496158941763,-0.12463208683981811,0.015039380673013494
1286,-1.8114486395265434,0.46068553284895614,-0.2317753431689241,-0.3807089600541888,-0.05030381297347151,-0.02644574289567962,-0.12828119714685768,0.016624451330041454
1287,-1.8174042908664974,0.4560672537182844,-0.23105923464659797,-0.3850409704953427,-0.05274613392331149,-0.026914489766713023,-0.1276071268118965,0.009920735505772745
1288,-1.7902211255889515,0.3616298821991535,-0.18840224299860756,-0.37529243552705266,-0.04233552372621511,-0.03161894079707815,-0.04074109879699485,0.026851970712209926
1289,-1.6144201920404107,0.6920239229379677,0.06256106433287287,-0.09476745848080603,-0.14170708934751164,0.037931743078610976,-0.06521344651050133,-0.016346013757227888
1290,-1.7917923603497459,0.4266108306098684,-0.17956064965969062,-0.37999918058240856,-0.05023690982448154,-0.04366303090058251,-0.08565910368273319,0.013958891416405187
1291,-1.830296132579181,0.4492867752021855,-0.21343849456328484,-0.4058929234783399,-0.05702236240402548,-0.038079332655670754,-0.12998121615629388,0.002122446270988263
1292,-1.809337785731026,0.4822631239009959,-0.17366608556241106,-0.38130199370289364,-0.06689406236630932,-0.04076169223351811,-0.12986840370769728,-0.0006785922289143773
1293,-1.8476719412962448,0.44042302982458736,-0.20597396626873019,-0.4113999556064621,-0.06627592418578396,-0.03216083635687672,-0.1304860564847175,-0.003121633671550162
1294,-1.8515813973144508,0.4377379540469676,-0.2031521580561369,-0.4162777263911041,-0.06762931787427176,-0.0345750213237038,-0.13058140393955328,-0.006953901701176849
1295,-1.8583816961432549,0.42986181512676563,-0.20785270355868643,-0.4241792318357622,-0.06703901600695347,-0.03672306487968058,-0.13068386745123364,-0.009676116350703012
1296,-1.8640392464461548,0.4279304267892495,-0.19979052572567754,-0.4305689602583876,-0.06958223290380343,-0.03862680242181314,-0.13212533942701668,-0.009580689670156373
1297,-1.8426909121646873,0.3873227473278142,-0.17835106297000142,-0.417178527007174,-0.06433005417884792,-0.03903616049461222,-0.0870040196168273,-0.004078100948571685
1298,-1.808855523936736,0.2982771357818416,-0.13601347592024665,-0.40114246146159266,-0.052968766674784944,-0.04236595716813362,0.0006730127879626086,0.013214332547911007
1299,-1.8366302461338622,0.3377864504286114,-0.14737157524595598,-0.41895861885953656,-0.06259632667424363,-0.04121988623321731,-0.04569168680113568,0.0072588051732740575
1300,-1.870220306518012,0.4274511834725683,-0.18775728177322595,-0.4345957334395548,-0.07544297506713556,-0.03934604150051014,-0.13219366400533256,-0.016768807475731114
1301,-1.8391562053283477,0.3362523809596028,-0.14470253175868308,-0.4221437838400282,-0.06397394932103957,-0.04324580309838,-0.04543078746370389,0.0027457190546294947
1302,-1.8786091965702676,0.42119067750693256,-0.1843623250629362,-0.44423347644682826,-0.07723555471467454,-0.042551281956830764,-0.13307665225850032,-0.019869974406105474
1303,-1.809990370469284,0.5319596377651138,-0.07467607806093317,-0.32391023406031155,-0.12213404478295138,-0.006512629647698532,-0.12351090456827934,-0.04141877045190399
1304,-1.8458449072287209,0.3328961278828429,-0.13811379183555575,-0.4285403353250284,-0.06742694141484919,-0.04529119578545122,-0.045673095674570494,-0.002862044061546944
1305,-1.7497089694368886,0.5555716820901293,0.01650278354959636,-0.24782415329857105,-0.14173630832484108,0.00704043391225042,-0.07478394013254802,-0.0455246752964767
1306,-1.8807932962243992,0.4247645707433066,-0.16961234113752138,-0.44567805034854324,-0.08255608946398045,-0.04423847002694031,-0.133385752525777,-0.025244173821553112
1307,-1.7755075155526159,0.5964336261437321,0.0026689500928617728,-0.2594657315648262,-0.15306798265362428,0.008366524764657888,-0.11876862362654095,-0.060017287303945385
1308,-1.8437438525063075,0.4868461761441633,-0.1031936390188782,-0.38241086761201565,-0.10788626727775011,-0.026869987817192065,-0.12925840036415667,-0.03551195562672973
1309,-1.8498939331155346,0.479931302725199,-0.10780773182303681,-0.38742980159436047,-0.10845729238001342,-0.02897014529142764,-0.12848835614314008,-0.041605496173709004
1310,-1.8682625376860706,0.4521454763722944,-0.13341076128184173,-0.4168448787171466,-0.0994944051626978,-0.036618910829995306,-0.12978717261129727,-0.04193935901627059
1311,-1.842519982569216,0.3447713985760598,-0.11334729629476771,-0.42248760963286425,-0.07690600827790525,-0.048651656612740984,-0.04402610590288742,-0.018277102839277165
1312,2.336687500984264,-0.8008414600513206,-0.842992358839176,0.5829107745870314,-0.3842495357756858,-0.052492015986209936,-0.0156336201749218,0.04456088259575178
1313,2.9011364347930515,-0.551912748245004,-0.6860298960457942,0.4816221263767364,-0.23723280761970703,-0.048891783421560475,-0.13015167790897633,0.19635395567301459
1314,3.3078316351178083,-0.19059273828201415,-0.6518730366603056,0.3289572462758359,-0.34591146062443623,-0.11968298050007853,-0.17258591023346648,0.3180348423723367
1315,3.19824363178081,0.20364863907391756,-0.5259068189744457,0.49080943068654587,0.07156941620727998,-0.2827207086725587,-0.2315075784922957,0.3164749658585733
1316,3.2394310157817774,0.6302403354306598,-0.5331897690479641,0.4102215481103932,0.09457939113728217,-0.3478011516112003,-0.2577575896354374,0.3245572595366337
1317,3.1296312089465124,1.2967787196100506,-0.20405705309647001,-0.08070813161331841,1.3817647792184886,0.4866253331351836,-0.010534589665365258,-0.04595413557384498
1318,3.2921329800641677,1.1004038878729483,-0.33133072192134266,0.21901193594684767,0.5073837510015731,-0.18726708024028757,-0.12069762240329254,0.19559695674825586
1319,3.0109954651121535,1.88956196201279,-0.16078009735112533,-0.2040167786463512,1.422083832815723,0.4058535049078312,-0.026426933243813826,-0.10024888542564804
1320,2.7519183317272637,2.680586944601877,-0.13743469634238717,-0.5928843432687892,1.852515776604793,0.7651815108641271,0.16498802587834663,-0.3074254772157066
1321,1.795429572270512,2.8485097381784383,-0.04172374827060198,0.4097154459748894,1.2321804019002354,-0.27697661613543034,0.12392607361578034,0.04479094305714062
1322,0.6446416940767036,2.6300529053215893,0.8517231402957401,0.8886941005278226,0.3244228229895589,0.014189107160559501,0.007025660277475665,0.11753343566946196
1323,-1.4559714851405117,0.7992016712729901,-0.07997816675937838,-0.10180718847694026,-0.028209914788745655,0.05946507431277238,-0.10207278025768178,0.05098105665793331
1324,-1.7114877031646847,0.5465132367572826,-0.2207972941973549,-0.29424090433585537,-0.035225537552445195,-0.00497893119091299,-0.12128672739321603,0.0401548753517651
1325,-1.7449644085903144,0.5242159058508442,-0.21431450142550598,-0.31249690384704487,-0.04660332211656322,-0.010044864545103394,-0.12370874555906872,0.032265948990882136
1326,-1.7553992846050668,0.5171944158552063,-0.20950864609448772,-0.32215130866032304,-0.051340897055227826,-0.0063032059586530225,-0.12298581762148043,0.022648210392624928
1327,-1.8037902706453797,0.4682438172629927,-0.23257062446205592,-0.3675769035730138,-0.051291660741267786,-0.02141466408682706,-0.1266901006731799,0.016567938779021126
1328,-1.8186598160185075,0.45548932674517423,-0.23297272509562886,-0.3827085207865933,-0.053049919945125056,-0.023564908759206225,-0.12815558240211342,0.014552482701652873
1329,-1.8259490218257328,0.44936676676099635,-0.23289761812364393,-0.38927551593844,-0.054868803453335016,-0.024589066340518127,-0.12804162193690763,0.009633060628715768
1330,-1.8194127731583776,0.4589819344164208,-0.22118995681398929,-0.383213168650225,-0.05817858752562304,-0.02128430648365218,-0.12703166993810047,0.00538502433652373
1331,-1.6317509543881883,0.7435830749091643,0.05565122286344164,-0.09494824294932735,-0.15384752336133709,0.04005545017258118,-0.10992838698644955,-0.02396388367661222
1332,-1.8393848026704165,0.4416267593008747,-0.22246705262068076,-0.4032730113439348,-0.05971934937900059,-0.027788396217152254,-0.12966633577764744,0.004943020159814943
1333,-1.6379213412504208,0.7383160519102412,0.05618288793686182,-0.10235889513507974,-0.1547713075509044,0.04149399093905786,-0.11030384870624231,-0.025602214533237747
1334,-1.8129684110791637,0.34843108800063155,-0.17463239880521256,-0.3935439590398961,-0.05179436545035826,-0.033003897608205504,-0.04227502646372557,0.017051731315301438
1335,-1.8565932392441356,0.43126388361858037,-0.21220953993944897,-0.4179130083765165,-0.06661956416345191,-0.030612557645812548,-0.1307077717397079,-0.0038141666578504706
1336,-1.856812996742286,0.43059456090050974,-0.21202838807781352,-0.4193866586598756,-0.06676069005922489,-0.032690088452613696,-0.13011531310950128,-0.007902964223612977
1337,-1.8551915563726187,0.4351338312593655,-0.2028816191127035,-0.4189157273589743,-0.06847222712420138,-0.033336441057565065,-0.13100882723915244,-0.006362922301609422
1338,-1.8237253275876382,0.34459294025992676,-0.16123214375630437,-0.4022902646143939,-0.05849753491505001,-0.03445106104668755,-0.043030450724036766,0.00982571022979035
1339,-1.8590498589773425,0.4361590205497988,-0.19250637103743656,-0.42029826202272136,-0.07335800071948331,-0.03372380590500212,-0.13110798599634366,-0.011306589383292405
1340,-1.8601626681298795,0.43188142086219033,-0.19278397714503326,-0.43305790527568155,-0.06903190870856506,-0.04514641356935077,-0.1322706934574118,-0.012913292662871676
1341,-1.870812243962082,0.4268479415202737,-0.18931438758679886,-0.4341018967652213,-0.07503519651004695,-0.0376355482757155,-0.1326780213050742,-0.013349312663279376
1342,-1.8300707573182204,0.3439851946975802,-0.14643334907560845,-0.41019777608083374,-0.06362071492515473,-0.039283861281160216,-0.04380799511567377,0.002701138290600187
1343,-1.8387508273882038,0.33632930479296275,-0.14689549974911045,-0.41941016277158033,-0.0644637642564053,-0.041132013104182595,-0.04463963760255662,0.0011917453280231244
1344,-1.8810436833446784,0.4210818032183837,-0.18266497130337897,-0.44229223118529987,-0.07945572088554362,-0.03817507093212317,-0.1333619303096062,-0.01791333833447264
1345,-1.8396964799634719,0.33594164276294053,-0.14471928445186777,-0.4209095796752062,-0.06563391396020671,-0.04288127151599586,-0.044043845297040585,-0.003752895057376221
1346,-1.8055425985108735,0.2488045715455827,-0.09699709442216467,-0.40657839024861875,-0.05442639773321446,-0.047598952040428785,0.04233716685361737,0.01715712878603636
1347,-1.8017030133533314,0.2551830207103827,-0.10952168508886807,-0.40339212069386227,-0.057543947864727246,-0.041128586429361104,-0.050870741915775494,-0.007968628202290957
1348,-1.7727366851564008,0.1613986052595735,-0.04888770243108331,-0.39043865142171147,-0.04512486986440922,-0.049961386485391876,0.12943482028825656,0.035243540543397046
1349,-1.8884331160538783,0.41759839001700905,-0.17379126020161897,-0.45020517948327443,-0.08372248395293751,-0.041980683525417034,-0.1333622055697358,-0.026711655552403662
1350,-1.7600663151087916,0.4784268974877973,0.014172520293031196,-0.271211743401704,-0.13097249159701543,0.0001918907518637271,-0.03314404981276026,-0.03619571628385983
1351,-1.8138728320230428,0.39040181347898906,-0.07348675174612929,-0.36709226732918865,-0.09537225061859922,-0.028504491616862374,-0.039868788226333315,-0.022986445140451832
1352,-1.7970056697984018,0.4965078198654822,-0.024494225683750162,-0.31129991416713115,-0.12950986187827704,-0.008641028663883587,-0.07943092034632143,-0.04463642284229798
1353,2.3270639541062805,-0.8102098614490231,-0.8633952002455559,0.5663828529923394,-0.3864496476810873,-0.03988288107064861,-0.10841555926635867,0.013268294897561952
1354,2.7479789279338647,-0.6634154349404693,-0.7919631880748721,0.7030533837255106,-0.5216604130326935,-0.35130808781409983,-0.15849921641334022,0.28065471931504565
1355,2.9340940812118244,-0.08635305800840669,-0.6984945059020198,0.4964676131156344,-0.12073852991139489,-0.20689432380197736,-0.2712740412659243,0.2537801950020915
1356,3.2638660478711863,0.13569360053309268,-0.5340784615801115,0.2765845198681251,0.1310926343162722,-0.027219836144180058,-0.25219470962691193,0.22013289515503004
1357,3.1442660574492503,0.4125121325042899,-0.5980945750691506,0.44366651162074655,-0.03028933779271915,-0.41269552173538726,-0.1727497079973189,0.3401924682159305
1358,3.1452446882030114,0.8337742141123409,-0.4902550797640839,0.2718495817031085,0.3757424621963816,-0.1872076913221525,-0.13206555590343452,0.2358032794786449
1359,2.844534914305898,1.4139680731968765,-0.42170296779038313,0.11938849323955034,0.956957733819148,0.06868239141082201,-0.1279295993364038,0.06966380689987936
1360,1.942581011017856,2.322709928746517,-0.4891896628368481,0.24235751934431327,1.4713659459070232,-0.10800807579238611,0.0012692438982326005,-0.007870245814481758
1361,1.6783664089340553,2.6353123423906815,-0.2815316191079528,0.14068241728331646,1.2982815491458992,0.06534671575833106,0.1471700988029464,0.037520831427633454
1362,1.0090571240502035,2.474959480133992,0.09784086465850796,0.5182498529257792,0.8286570218497633,-0.0880440095997069,0.045366833008159954,0.20087485470202465
1363,-0.5612775054869054,1.6769173239096604,0.4089927801894035,0.5719455033469615,0.02192817042117261,0.07165133839400688,-0.05591031686025398,0.11674156326357615
1364,-0.5719218226398181,1.7872601663486756,0.6260331599608823,0.7248907909845619,-0.10173243413463233,0.1039645010214511,-0.0519730645346778,0.06373205443883026
1365,-1.367465125746427,1.0256420511663502,0.1992151496835967,0.18931889997609505,-0.17178831922182577,0.12057697187456212,-0.08701458592732683,-0.0024853946617901784
1366,-1.7577837118018849,0.5068321974183142,-0.2326466545113247,-0.32481290346631425,-0.04344955703395432,-0.008490706473577615,-0.12359885810930779,0.031585455454963315
1367,-1.800301288939954,0.4688755776395115,-0.2402290387727423,-0.363913811602642,-0.04759173063297148,-0.017891805360404717,-0.1274322955600656,0.026145949632459715
