assembly_variety,cv,fano_factor,isi_distance,largest_assembly,max_cluster,mean_firing_rate,spike_contrast
-2.394331434399442,-0.6870445077008621,-0.4804038032902797,-0.800443714485055,0.5519896729218864,-2.522933404691164,0.464890218144388,0.7791517341298624
-2.394331434399442,-0.6870640271586252,-0.4804038032902797,-0.800443714485055,0.5519896729218864,-2.522933404691164,0.464890218144388,0.7791517341298624
-2.394331434399442,-0.6870445077008621,-0.4804038032902797,-0.800443714485055,0.5519896729218864,-2.522933404691164,0.464890218144388,0.7791517341298624
-2.394331434399442,-0.6870445077008621,-0.4804038032902797,-0.800443714485055,0.5519896729218864,-2.522933404691164,0.464890218144388,0.7791517341298624
-2.394331434399442,-0.6870445077008621,-0.4804038032902797,-0.800443714485055,0.5519896729218864,-2.522933404691164,0.464890218144388,0.7791517341298624
-2.394331434399442,-0.6870445077008621,-0.4804038032902797,-0.800443714485055,0.5519896729218864,-2.522933404691164,0.464890218144388,0.7791517341298624
-2.394331434399442,-0.6870445077008621,-0.4804038032902797,-0.800443714485055,0.5519896729218864,-2.522933404691164,0.464890218144388,0.7791517341298624
-2.394331434399442,-0.6870445077008621,-0.4804038032902797,-0.800443714485055,0.5519896729218864,-2.522933404691164,0.464890218144388,0.7791517341298624
0.1679436580701498,-0.6850870018365823,-0.4804038032902797,-0.7926701767303139,-0.0146330104751016,0.1664081403353021,0.464890218144388,-0.6718671092190566
-0.8015658363778038,-0.6850850104575581,-0.4804038032902797,-0.7942466284428138,0.5519896729218864,-0.1094217617186943,0.464890218144388,0.7700560366134338
-1.1478192272520729,-0.6851877143519903,-0.4804038032902797,-0.7947358720777277,0.5519896729218864,-0.6610815658266874,0.464890218144388,0.7751851335826666
-1.5633232963011958,-0.685229355861885,-0.4804038032902797,-0.7948989532893656,0.5519896729218864,-1.005868943394183,0.464890218144388,0.7748602974307397
-1.7710753308257574,0.5575382018938669,2.645854199764811,1.3878887040804049,-2.564435085761548,-1.902316125069672,-2.603545111865768,-1.23459286514454
-2.2558300780497342,0.0,2.148485825481813,-0.6557906797622141,-3.792117566455022,-2.385018453664165,-2.6103863665983305,-1.5298585799986453
-0.8708165145526576,1.224223881912559,3.5523394358728164,1.7999405654855667,-1.52562683286707,-1.0748264189076822,-2.538261510503102,-1.10893677086518
-0.4553124455035346,1.2705724597552055,1.927211628294204,1.6563203784364324,-0.5812556938720898,-0.6610815658266874,-2.4867134515879825,-1.1076044914089205
-0.5245631236783884,1.0413472848440526,-0.4759649704502526,-0.6547578320885071,0.5519896729218864,-0.3852516637726909,0.3099808764869163,0.767908451091356
-0.0398083764544116,4.498398759704212,-0.3382564412772019,0.4732749088110323,0.5519896729218864,-0.1094217617186943,-0.9703944181506542,0.6638686130328155
-1.5633232963011958,0.7256749663236093,-0.4746234424036534,-0.6803615823156617,0.5519896729218864,-1.0748264189076822,0.3358609719093218,0.7730789629843179
-1.5633232963011958,-0.68563739139563,-0.4804038032902797,-0.7969102882328999,0.5519896729218864,-1.4885712719886768,0.4595869199020918,0.7778309170382165
-2.1865793998748804,-0.6857733572347556,-0.4800125621024382,-0.7945727908660897,0.5519896729218864,-1.7644011740426733,0.4654205479686176,0.7772139461863485
-1.2863205836017806,-0.213572278933427,-0.4765687545268846,-0.7509213865510046,0.5519896729218864,-1.0748264189076822,0.4246381844853599,0.7732981742243179
-1.7018246526509035,-0.6855393603410864,-0.4804038032902797,-0.7965841258096241,0.5519896729218864,-1.695443698529174,0.464890218144388,0.7777200277371118
-1.7018246526509035,-0.6856220321455315,-0.4804038032902797,-0.7970190090406586,0.5519896729218864,-1.7644011740426733,0.464890218144388,0.7784655482301345
-1.8403260090006115,-0.6858037602689685,-0.4804038032902797,-0.797616973483331,0.5519896729218864,-1.695443698529174,0.464890218144388,0.7785148208382026
-2.1173287217000265,-0.6857210490312753,-0.4804038032902797,-0.7973995318678138,0.5519896729218864,-1.695443698529174,0.464890218144388,0.7772820461172889
-2.2558300780497342,-0.6860180011053866,-0.4804038032902797,-0.798323658733762,0.5519896729218864,-1.7644011740426733,0.464890218144388,0.7789783723483175
-1.9788273653503188,-0.6859325492569571,-0.4804038032902797,-0.7980518567143655,0.5519896729218864,-2.1091885516101687,0.464890218144388,0.777506521746467
-2.1173287217000265,-0.6858784665573163,-0.4804038032902797,-0.7979431359066069,0.5519896729218864,-2.0402310760966698,0.464890218144388,0.7783651617744335
-2.2558300780497342,-0.6861598819317133,-0.4804038032902797,-0.7987041815609173,0.5519896729218864,-2.1091885516101687,0.464890218144388,0.7781927076461947
-1.9788273653503188,-0.6859668167494745,-0.4804038032902797,-0.7982149379260034,0.5519896729218864,-1.902316125069672,0.464890218144388,0.7777401257746132
-2.1173287217000265,-0.6861544598601124,-0.4804038032902797,-0.7986498211570379,0.5519896729218864,-1.7644011740426733,0.464890218144388,0.7786553515030031
-1.8403260090006115,-0.6860285100659803,-0.4804038032902797,-0.7984323795415206,0.5519896729218864,-1.7644011740426733,0.4595869199020918,0.7791069479224236
-1.8403260090006115,-0.686052288314528,-0.4804038032902797,-0.7984867399453999,0.5519896729218864,-1.902316125069672,0.4675418672655364,0.7768059171256411
-1.9788273653503188,-0.6859289411147644,-0.4804038032902797,-0.7982692983298826,0.5519896729218864,-1.9712736005831704,0.464890218144388,0.7788451288429203
-2.2558300780497342,-0.686233641822109,-0.4804038032902797,-0.7989216231764343,0.5519896729218864,-1.902316125069672,0.464890218144388,0.7776415546255252
-2.394331434399442,-0.6864904311331258,-0.4804038032902797,-0.7995195876191068,0.5519896729218864,-2.385018453664165,0.464890218144388,0.7791070257212783
-2.2558300780497342,-0.6863560031906725,-0.4804038032902797,-0.7992477855997102,0.5519896729218864,-2.385018453664165,0.464890218144388,0.7791517341298624
-2.2558300780497342,-0.6863264676879158,-0.4804038032902797,-0.7991934251958309,0.5519896729218864,-2.1091885516101687,0.464890218144388,0.7791517341298624
-2.1173287217000265,-0.6863760944305317,-0.4804038032902797,-0.7993565064074688,0.5519896729218864,-2.247103502637167,0.464890218144388,0.7791517341298624
-2.394331434399442,-0.6863301152633563,-0.4804038032902797,-0.7993565064074688,0.5519896729218864,-2.385018453664165,0.464890218144388,0.7791517341298624
-2.1173287217000265,-0.6863687006965306,-0.4804038032902797,-0.7993565064074688,0.5519896729218864,-2.1091885516101687,0.464890218144388,0.7791517341298624
-2.2558300780497342,-0.6863883976039097,-0.4804038032902797,-0.7994652272152274,0.5519896729218864,-2.178146027123668,0.464890218144388,0.7777109252710946
-2.1173287217000265,-0.686328025301212,-0.4804038032902797,-0.7993021460035896,0.5519896729218864,-2.1091885516101687,0.464890218144388,0.7791517341298624
-2.2558300780497342,-0.686403007622296,-0.4804038032902797,-0.7995195876191068,0.5519896729218864,-2.247103502637167,0.464890218144388,0.7791517341298624
-2.2558300780497342,-0.6862632956246097,-0.4804038032902797,-0.7992477855997102,0.5519896729218864,-2.1091885516101687,0.464890218144388,0.7783469309094483
-1.8403260090006115,-0.6863557665911845,-0.4804038032902797,-0.7994108668113482,0.5519896729218864,-1.9712736005831704,0.464890218144388,0.7791517341298624
-2.394331434399442,-0.6863980390330472,-0.4804038032902797,-0.7994652272152274,0.5519896729218864,-2.385018453664165,0.464890218144388,0.7791517341298624
-2.394331434399442,-0.6864793503904361,-0.4804038032902797,-0.7996283084268654,0.5519896729218864,-2.522933404691164,0.464890218144388,0.7791070257212783
0.1679436580701498,-0.6837910675741039,-0.4804038032902797,-0.7879951819966934,-0.0146330104751016,0.0974506648218029,0.464890218144388,-0.677203073343321
0.0294423017204421,-0.683879496632758,-0.4804038032902797,-0.7898434357285897,0.5519896729218864,0.5111955179027977,0.464890218144388,0.7658505935818657
-0.1783097328041193,-0.6840246307020451,-0.4804038032902797,-0.7904414001712622,0.5519896729218864,0.3732805668757994,0.464890218144388,0.7698334022238205
-0.8708165145526576,-0.6841373703580951,-0.4804038032902797,-0.7908219229984174,0.5519896729218864,0.0284931893083038,0.464890218144388,0.7723828966300247
-1.9788273653503188,0.9333098464526032,1.8440785922943332,0.8163977780972305,-3.131057769158536,-2.1091885516101687,-2.607681684494759,-1.1642356004307244
-1.2170699054269267,0.9843763758197136,1.7616753568569483,1.640936384138588,-2.092249516264058,-1.4196137964751776,-2.5777180494257856,-1.231162869232158
-0.6630644800280961,1.383952551186034,1.459772680048803,1.6952424276140177,-0.3923814660730937,-0.8679539923671847,-2.534867399628032,-0.9936466738041488
-0.5245631236783884,1.2113830164814094,1.99368070038348,1.7184543200704825,-0.9590041494700818,-0.6610815658266874,-2.475841690191276,-1.1705388895831728
-0.5938138018532423,1.1452854596556328,-0.4682314107715372,-0.5832195405833366,0.5519896729218864,-0.1094217617186943,0.2525461565228485,0.7641811338887105
-0.8015658363778038,0.8747134397955736,-0.4559132283561722,-0.6437226701010075,0.5519896729218864,-0.2473367127456926,0.3039351164906991,0.7667939046968546
-1.0093178709023654,-0.093131585580578,-0.4775590137468685,-0.7355917526570395,0.5519896729218864,-0.5231666147996892,0.4098419823893538,0.7705891402997794
-1.0093178709023654,-0.6532698124837382,-0.4799809303190691,-0.7839725121096244,0.5519896729218864,-0.936911467880684,0.4416087388607083,0.7753389678516459
-1.7018246526509035,-0.6654242436502182,-0.480144677990465,-0.7877233799772967,0.5519896729218864,-0.7989965168536857,0.4546018195543337,0.7761716230620943
-1.5633232963011958,-0.6849827008956058,-0.4804038032902797,-0.7942466284428138,0.5519896729218864,-0.7300390413401865,0.464890218144388,0.7755702119811951
-1.7018246526509035,-0.6851459151091037,-0.4804038032902797,-0.7948989532893656,0.5519896729218864,-1.4196137964751776,0.464890218144388,0.7753931936534723
-1.8403260090006115,-0.6851129291971465,-0.4804038032902797,-0.7947902324816069,0.5519896729218864,-1.3506563209616786,0.464890218144388,0.7775238449581454
-1.7018246526509035,-0.6852036059509369,-0.4804038032902797,-0.7952251157126414,0.5519896729218864,-1.2816988454481797,0.464890218144388,0.7779563806581291
-1.4248219399514883,-0.6852779573400527,-0.4804038032902797,-0.7956056385397965,0.5519896729218864,-1.1437838944211811,0.464890218144388,0.7777154635376273
-1.5633232963011958,-0.6854103939034818,-0.4804038032902797,-0.7960948821747104,0.5519896729218864,-1.4885712719886768,0.464890218144388,0.7778487070430243
-1.7018246526509035,-0.6853757320784843,-0.4804038032902797,-0.7959861613669518,0.5519896729218864,-1.6264862230156751,0.464890218144388,0.7770685141936926
-1.5633232963011958,-0.6854519171136325,-0.4804038032902797,-0.7964210445979862,0.5519896729218864,-1.2816988454481797,0.464890218144388,0.7764635502984222
-1.8403260090006115,-0.6853654005675067,-0.4804038032902797,-0.7960948821747104,0.5519896729218864,-1.4885712719886768,0.464890218144388,0.7770247134384151
-1.8403260090006115,-0.685600028393144,-0.4804038032902797,-0.7969646486367793,0.5519896729218864,-1.2816988454481797,0.464890218144388,0.7773924426923133
-1.8403260090006115,-0.685593048708247,-0.4804038032902797,-0.7970190090406586,0.5519896729218864,-1.2127413699346803,0.464890218144388,0.7767363649494101
-1.7018246526509035,-0.4901026231339873,-0.4761656265971313,-0.7605431780376423,0.5519896729218864,-1.4885712719886768,0.4340780553566472,0.7764805882476332
-1.9788273653503188,-0.6856442922140311,-0.4804038032902797,-0.7971820902522966,0.5519896729218864,-1.6264862230156751,0.4622385690232402,0.7775105672869187
-1.9788273653503188,-0.6856276710999964,-0.4804038032902797,-0.7971820902522966,0.5519896729218864,-2.1091885516101687,0.464890218144388,0.7774262073953156
-1.9788273653503188,-0.6857481988225277,-0.4804038032902797,-0.7975626130794516,0.5519896729218864,-1.902316125069672,0.464890218144388,0.7784810561352
-1.8403260090006115,-0.6858096752561695,-0.4804038032902797,-0.7978887755027275,0.5519896729218864,-1.3506563209616786,0.464890218144388,0.7775630815139388
-2.1173287217000265,-0.6858877136539739,-0.4804038032902797,-0.7980518567143655,0.5519896729218864,-1.9712736005831704,0.464890218144388,0.7786580744629229
-1.8403260090006115,-0.6858468608090393,-0.4804038032902797,-0.7980518567143655,0.5519896729218864,-1.695443698529174,0.464890218144388,0.7782657089049905
-1.9788273653503188,-0.6857094753729855,-0.4804038032902797,-0.7977800546949689,0.5519896729218864,-2.1091885516101687,0.464890218144388,0.7785577139401734
-2.2558300780497342,-0.6857733572347556,-0.4804038032902797,-0.7979431359066069,0.5519896729218864,-2.1091885516101687,0.464890218144388,0.7785823502442074
-2.1173287217000265,-0.6859498998860798,-0.4804038032902797,-0.798323658733762,0.5519896729218864,-2.1091885516101687,0.464890218144388,0.7777957778887786
-1.9788273653503188,-0.6858735768345636,-0.4804038032902797,-0.7982149379260034,0.5519896729218864,-1.6264862230156751,0.464890218144388,0.7783450896698836
-2.1173287217000265,-0.6859433539669108,-0.4804038032902797,-0.7983780191376414,0.5519896729218864,-2.247103502637167,0.464890218144388,0.7779399391668054
-2.1173287217000265,-0.6859717853387233,-0.4804038032902797,-0.7985411003492793,0.5519896729218864,-1.9712736005831704,0.464890218144388,0.7789464229519278
-1.9788273653503188,-0.6858996027782478,-0.4804038032902797,-0.7984867399453999,0.5519896729218864,-1.7644011740426733,0.464890218144388,0.7791517341298624
-1.7018246526509035,-0.6859519504149761,-0.4804038032902797,-0.7984867399453999,0.5519896729218864,-1.557528747502176,0.464890218144388,0.778983844201108
-2.1173287217000265,-0.6859655154522902,-0.4804038032902797,-0.7985954607531585,0.5519896729218864,-1.9712736005831704,0.464890218144388,0.7788451288429203
-1.9788273653503188,-0.6857912007794785,-0.4804038032902797,-0.7982692983298826,0.5519896729218864,-1.8333586495561724,0.464890218144388,0.7780284483306666
0.2371943362450037,-0.6807518288505158,-0.480265871693203,-0.7784821113178143,-0.0146330104751016,0.0974506648218029,0.4647311191971193,-0.7781415897182459
0.6526984052941267,-0.6809972613861068,-0.4804038032902797,-0.7806565274729865,0.5519896729218864,0.7870254199567942,0.464890218144388,0.7538187154177045
0.1679436580701498,-0.6812830341344084,-0.4804038032902797,-0.7817437355505727,0.5519896729218864,0.5111955179027977,0.464890218144388,0.7659972962891506
0.0294423017204421,-0.6815611173993488,-0.4804038032902797,-0.7826135020126417,0.5519896729218864,0.4422380423892986,0.464890218144388,0.7665073715144624
0.1679436580701498,-0.6669051987123421,-0.3947447920801843,-0.7429304071807462,0.5519896729218864,0.649110468929796,0.4549730504312945,0.7531581772071236
-1.1478192272520729,1.0442658183954934,1.648826856173894,1.6286509328618644,-2.092249516264058,-1.4196137964751776,-2.578619610126976,-1.0642163293916898
-0.6630644800280961,1.2201841428205555,0.7857773069544693,1.5465667230041078,-1.147878377269078,-0.8679539923671847,-2.531314189805694,-1.0506598789350452
-0.4553124455035346,1.2451900075286506,1.357941884129613,1.7363932533506543,-0.0146330104751016,-0.5921240903131882,-2.4842209014141035,-1.1266456055343887
0.1679436580701498,2.223794848105668,0.8527976515230538,1.5810855794674687,0.5519896729218864,-0.1094217617186943,-2.273998159089482,-0.2430247283386364
0.3756956925947113,3.721899942419725,-0.4291009372613974,0.040511733527854,0.5519896729218864,0.1664081403353021,-0.4676417447809748,0.7026562175676748
-0.7323151582029499,-0.6831357658587355,-0.4804038032902797,-0.7877233799772967,0.5519896729218864,0.0284931893083038,0.4622385690232402,0.7721213368800377
-0.3860617673286808,-0.0842451256927464,-0.478257069048734,-0.7220016516872123,0.5519896729218864,0.0974506648218029,0.3941442195921572,0.7676480064582886
-1.2863205836017806,-0.6834980391081693,-0.4804038032902797,-0.7889736692665209,0.5519896729218864,-0.5921240903131882,0.4622385690232402,0.7710957145766232
-0.8708165145526576,-0.6836537807211701,-0.4804038032902797,-0.7895716337091933,0.5519896729218864,-0.5231666147996892,0.464890218144388,0.773657630866651
-0.8708165145526576,-0.6838310923208303,-0.4804038032902797,-0.7901695981518656,0.5519896729218864,-0.2473367127456926,0.464890218144388,0.7748228761815594
-1.1478192272520729,-0.683916623035756,-0.4804038032902797,-0.7905501209790209,0.5519896729218864,-0.8679539923671847,0.464890218144388,0.7727232406870175
-1.2863205836017806,-0.6840466147378086,-0.4804038032902797,-0.7909850042100554,0.5519896729218864,-0.5231666147996892,0.464890218144388,0.7741804910371088
-1.0093178709023654,-0.684175048826565,-0.4804038032902797,-0.791474247844969,0.5519896729218864,-0.5921240903131882,0.464890218144388,0.7745089837352137
-1.2863205836017806,-0.684287413866759,-0.4804038032902797,-0.7918547706721243,0.5519896729218864,-0.3852516637726909,0.464890218144388,0.7737434170705928
-1.0093178709023654,-0.6843713475351403,-0.4804038032902797,-0.7921809330954002,0.5519896729218864,-0.7989965168536857,0.464890218144388,0.7752891765845454
-1.5633232963011958,-0.6844714882684523,-0.4804038032902797,-0.7925614559225552,0.5519896729218864,-1.005868943394183,0.464890218144388,0.7752471911358808
-1.2863205836017806,-0.6845440060115359,-0.4804038032902797,-0.7928332579419517,0.5519896729218864,-0.8679539923671847,0.464890218144388,0.7752563195348494
-1.5633232963011958,-0.6846495688164486,-0.4804038032902797,-0.7933225015768656,0.5519896729218864,-1.1437838944211811,0.464890218144388,0.7752946484373361
-1.7018246526509035,-0.6847124845636426,-0.4804038032902797,-0.7935399431923829,0.5519896729218864,-0.8679539923671847,0.464890218144388,0.7756441208932973
-1.2170699054269267,-0.6847774705563571,-0.4804038032902797,-0.7938661056156587,0.5519896729218864,-0.7989965168536857,0.464890218144388,0.7758503397245383
-1.2863205836017806,-0.6848351416815662,-0.4804038032902797,-0.7940835472311759,0.5519896729218864,-0.6610815658266874,0.464890218144388,0.7764963814151665
-1.5633232963011958,-0.6848794843689493,-0.4804038032902797,-0.7943009888466932,0.5519896729218864,-1.005868943394183,0.464890218144388,0.7777656697319537
-1.7018246526509035,-0.684921835677308,-0.4804038032902797,-0.7945727908660897,0.5519896729218864,-1.2127413699346803,0.464890218144388,0.7765985831774804
-1.8403260090006115,-0.6848986094942323,-0.4804038032902797,-0.7945727908660897,0.5519896729218864,-1.695443698529174,0.464890218144388,0.7771761878087974
-1.9788273653503188,-0.6850206356801878,-0.4804038032902797,-0.7951163949048827,0.5519896729218864,-1.3506563209616786,0.464890218144388,0.7765429310633153
-1.9788273653503188,-0.6850442956289916,-0.4804038032902797,-0.7952251157126414,0.5519896729218864,-1.4196137964751776,0.464890218144388,0.7773285698324859
-1.9788273653503188,-0.6851144079439467,-0.4804038032902797,-0.7953881969242794,0.5519896729218864,-1.6264862230156751,0.464890218144388,0.7773559550293914
-1.8403260090006115,-0.6851819176645335,-0.4804038032902797,-0.7958230801553139,0.5519896729218864,-1.695443698529174,0.464890218144388,0.777314903166985
-1.8403260090006115,-0.6850871398529503,-0.4804038032902797,-0.7955512781359172,0.5519896729218864,-1.2816988454481797,0.464890218144388,0.7776251390671531
-1.8403260090006115,-0.685129037678957,-0.4804038032902797,-0.7958230801553139,0.5519896729218864,-1.2816988454481797,0.464890218144388,0.7778131011004571
-2.1173287217000265,-0.68522302682558,-0.4804038032902797,-0.796203602982469,0.5519896729218864,-1.9712736005831704,0.464890218144388,0.7770986223505175
-1.8403260090006115,-0.6852393521902547,-0.4804038032902797,-0.7963123237902275,0.5519896729218864,-1.3506563209616786,0.464890218144388,0.7778222294994256
-2.1865793998748804,-0.6852659499160348,-0.4804038032902797,-0.7965297654057448,0.5519896729218864,-1.6264862230156751,0.464890218144388,0.7780923211904939
-1.8403260090006115,-0.6852846412755899,-0.4804038032902797,-0.7965297654057448,0.5519896729218864,-1.4885712719886768,0.464890218144388,0.7778176652999416
-1.7018246526509035,-0.6852413041360309,-0.4804038032902797,-0.7964754050018654,0.5519896729218864,-1.4196137964751776,0.464890218144388,0.7779198670622555
-1.9788273653503188,-0.6852484218372961,-0.4804038032902797,-0.7966384862135034,0.5519896729218864,-1.4885712719886768,0.464890218144388,0.7777647620786472
0.098692979895296,-0.677369501152649,-0.4800427754201854,-0.7682623553885041,-0.1090701243745996,0.0284931893083038,0.4644129213025817,-0.9941161380272318
0.8604504398186882,-0.6778262564643057,-0.4804038032902797,-0.771034735986349,0.5519896729218864,0.8559828954702933,0.464890218144388,0.7298900697672953
0.7219490834689805,-0.678285259471099,-0.4804038032902797,-0.7725568272949696,0.5519896729218864,0.8559828954702933,0.464890218144388,0.7588260312461543
0.7219490834689805,-0.6787430006139558,-0.4804038032902797,-0.7739701977958315,0.5519896729218864,0.718067944443295,0.464890218144388,0.7596372399056173
-1.9788273653503188,0.718146488913994,2.698915707841078,1.6684427485015183,-2.753309313560544,-2.1091885516101687,-2.6033329799360763,-1.4030312758255057
-1.6325739744760497,0.9633326258549216,2.684954346479954,1.6583317133799669,-2.753309313560544,-1.7644011740426733,-2.587210953279496,-1.0424866165075557
-0.7323151582029499,1.2682580829964691,3.184959563246188,1.744927836759706,-0.4868185799725917,-1.0748264189076822,-2.5360871582237605,-1.0494764805540064
-0.3860617673286808,1.3769108969396804,1.1039955441471485,1.7014395136562588,-0.1090701243745996,-0.5231666147996892,-2.470485358966556,-1.0295908598592016
-0.0398083764544116,0.7672592585753852,-0.4749119583111545,-0.6448642385824729,0.5519896729218864,0.3732805668757994,0.3065867656118469,0.760991458638943
0.3064450144198575,2.2519616819739467,-0.4659369291508109,-0.451667363195409,0.5519896729218864,0.3732805668757994,0.0812496232966814,0.7427770092121001
-0.0398083764544116,1.0339005131243064,-0.4720939493986853,-0.643124705658335,0.5519896729218864,0.2353656158488012,0.3006470715804751,0.7628574123064839
-0.3168110891538269,0.6823796062909688,-0.477142949410643,-0.6828621608941098,0.5519896729218864,0.2353656158488012,0.3418536989231163,0.7629866102714288
-0.3168110891538269,-0.681845155084738,-0.4804038032902797,-0.7839725121096244,0.5519896729218864,0.3043230913623003,0.464890218144388,0.767992888781814
-0.6630644800280961,-0.6819630604962768,-0.4803557740443211,-0.7840268725135038,0.5519896729218864,0.1664081403353021,0.4595338869196691,0.7709825950416793
-0.4553124455035346,-0.6823328457794556,-0.4804038032902797,-0.7855489638221245,0.5519896729218864,0.1664081403353021,0.464890218144388,0.7696591068560172
-0.5938138018532423,-0.6825842524521196,-0.4804038032902797,-0.7864187302841933,0.5519896729218864,0.0974506648218029,0.464890218144388,0.7720890762882289
-0.6630644800280961,-0.6827857366328077,-0.4804038032902797,-0.7871254155346243,0.5519896729218864,-0.0404642862051952,0.464890218144388,0.7746194062431896
-1.0093178709023654,-0.6829839872871593,-0.4804038032902797,-0.7877777403811761,0.5519896729218864,-0.0404642862051952,0.464890218144388,0.7738018180776292
-0.8015658363778038,-0.6831583808264671,-0.4804038032902797,-0.7883213444199691,0.5519896729218864,-0.5921240903131882,0.464890218144388,0.7723299674757789
-0.7323151582029499,-0.6833215950399651,-0.4804038032902797,-0.7889193088626415,0.5519896729218864,-0.45420913928619,0.464890218144388,0.7733373589142079
-0.8708165145526576,-0.6834664333598922,-0.4804038032902797,-0.7894085524975553,0.5519896729218864,-0.3162941882591917,0.464890218144388,0.7723272185829078
